window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,tpr,fpr,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index
30,6.0,quarter_window,7,0.45985401459854014,0.03151575787893947,0.05898876404494382,0.03151575787893947,7.437170980560842e-05,137,1999,1862,18950.0,0.9865819441606156,0.08625752438918748
30,6.57,full_window,30,1.0,0.053526763381690844,0.10161443494776827,0.053526763381690844,0.0,107,1999,1892,28075.0,0.9802081200726473,0.05980762810483312
30,6.57,half_window,15,0.794392523364486,0.04252126063031516,0.08072174738841406,0.04252126063031516,2.2844848175215833e-05,107,1999,1892,28075.0,0.9802081200726473,0.05980762810483312
30,6.57,quarter_window,7,0.4485981308411215,0.0240120060030015,0.045584045584045586,0.0240120060030015,5.929636322339051e-05,107,1999,1892,28075.0,0.9802081200726473,0.05980762810483312
30,7.14,full_window,30,1.0,0.03951975987993997,0.07603464870067372,0.03951975987993997,0.0,79,1999,1920,29765.0,0.9737413814953118,0.04548159288712682
30,7.14,half_window,15,0.7848101265822784,0.031015507753876938,0.05967276227141482,0.031015507753876938,1.7652837226303144e-05,79,1999,1920,29765.0,0.9737413814953118,0.04548159288712682
30,7.14,quarter_window,7,0.46835443037974683,0.018509254627313655,0.035611164581328195,0.018509254627313655,4.221097043021019e-05,79,1999,1920,29765.0,0.9737413814953118,0.04548159288712682
30,7.71,full_window,30,1.0,0.032016008004002,0.062045564711585066,0.032016008004002,7.868272071474608e-21,64,1999,1935,69830.0,0.9545956017451915,0.026311044255791203
30,7.71,half_window,15,0.8125,0.026013006503251626,0.050412021328162866,0.026013006503251626,1.2460826277390453e-05,64,1999,1935,69830.0,0.9545956017451915,0.026311044255791203
30,7.71,quarter_window,7,0.453125,0.014507253626813406,0.02811439650993698,0.014507253626813406,3.5175808691841825e-05,64,1999,1935,69830.0,0.9545956017451915,0.026311044255791203
30,8.29,full_window,30,1.0,0.02751375687843922,0.05355404089581305,0.02751375687843922,0.0,55,1999,1944,69830.0,0.9500062248046357,0.023845529265268693
30,8.29,half_window,15,0.8363636363636363,0.02301150575287644,0.044790652385589096,0.02301150575287644,9.345619708042841e-06,55,1999,1944,69830.0,0.9500062248046357,0.023845529265268693
30,8.29,quarter_window,7,0.4727272727272727,0.013006503251625813,0.02531645569620253,0.013006503251625813,2.9145670058954654e-05,55,1999,1944,69830.0,0.9500062248046357,0.023845529265268693
30,8.86,full_window,30,1.0,0.02351175587793897,0.04594330400782014,0.02351175587793897,0.0,47,1999,1952,69830.0,0.9474854651562697,0.02509610647673152
30,8.86,half_window,15,0.851063829787234,0.02001000500250125,0.039100684261974585,0.02001000500250125,7.268815328477765e-06,47,1999,1952,69830.0,0.9474854651562697,0.02509610647673152
30,8.86,quarter_window,7,0.46808510638297873,0.011005502751375688,0.021505376344086023,0.011005502751375688,2.5125577637029874e-05,47,1999,1952,69830.0,0.9474854651562697,0.02509610647673152
30,9.43,full_window,30,1.0,0.01900950475237619,0.037309769268532154,0.01900950475237619,0.0,38,1999,1961,95660.0,0.9174254860196114,0.01565478650418215
30,9.43,half_window,15,0.8157894736842105,0.015507753876938469,0.03043691703485518,0.015507753876938469,7.268815328477765e-06,38,1999,1961,95660.0,0.9174254860196114,0.01565478650418215
30,9.43,quarter_window,7,0.4473684210526316,0.008504252126063032,0.016691212567501227,0.008504252126063032,2.1105485215105096e-05,38,1999,1961,95660.0,0.9174254860196114,0.01565478650418215
50,0.5,full_window,50,0.25572572713221864,0.9879939969984992,0.4062900642044551,0.9879939969984992,0.014893911708104115,14234,1999,12235,780.0,0.9994445645919583,0.24628791523542748
50,0.5,half_window,25,0.1810453842911339,0.9159579789894947,0.30233264518854863,0.9159579789894947,0.013437149933155515,14234,1999,12235,780.0,0.9994445645919583,0.24628791523542748
50,0.5,quarter_window,12,0.0952648587888155,0.6783391695847923,0.16706708556643873,0.6783391695847923,0.013208042567681218,14234,1999,12235,780.0,0.9994445645919583,0.24628791523542748
50,0.71,full_window,50,0.2976391982182628,0.9714857428714357,0.4556718227292186,0.9714857428714357,0.01127825943277025,11225,1999,9226,680.0,0.9994844390643141,0.33979236854945427
50,0.71,half_window,25,0.2244097995545657,0.8884442221110556,0.35831400330646473,0.8884442221110556,0.010236848320437511,11225,1999,9226,680.0,0.9994844390643141,0.33979236854945427
50,0.71,quarter_window,12,0.11902004454342985,0.6683341670835418,0.20205686630369027,0.6683341670835418,0.010142439272542287,11225,1999,9226,680.0,0.9994844390643141,0.33979236854945427
50,0.93,full_window,50,0.35895627644569816,0.9429714857428715,0.5199759051880531,0.9429714857428715,0.008046527224306514,8508,1999,6509,680.0,0.9995417941522775,0.4626734174007921
50,0.93,half_window,25,0.28361542078044194,0.8539269634817409,0.4258071759158635,0.8539269634817409,0.0073680606865589495,8508,1999,6509,680.0,0.9995417941522775,0.4626734174007921
50,0.93,quarter_window,12,0.15068171133051245,0.6413206603301651,0.24402779099647853,0.6413206603301651,0.0074111908366256,8508,1999,6509,680.0,0.9995417941522775,0.4626734174007921
50,1.14,full_window,50,0.446474358974359,0.9174587293646823,0.6006479373227204,0.9174587293646823,0.005353012071613242,6240,1999,4241,571.0,0.9996147860399989,0.5956916533369536
50,1.14,half_window,25,0.36875,0.8219109554777388,0.5090948240774537,0.8219109554777388,0.004980293335702322,6240,1999,4241,571.0,0.9996147860399989,0.5956916533369536
50,1.14,quarter_window,12,0.1969551282051282,0.6148074037018509,0.29833717684184974,0.6148074037018509,0.005139423925038872,6240,1999,4241,571.0,0.9996147860399989,0.5956916533369536
50,1.36,full_window,50,0.555,0.8829414707353677,0.6815750518795802,0.8829414707353677,0.003444346169546877,4600,1999,2601,858.0,0.9996776618996804,0.6993874299756023
50,1.36,half_window,25,0.47304347826086957,0.7883941970985493,0.5913010852952698,0.7883941970985493,0.0032761381438250648,4600,1999,2601,858.0,0.9996776618996804,0.6993874299756023
50,1.36,quarter_window,12,0.2510869565217391,0.5777888944472236,0.3500530383391423,0.5777888944472236,0.0035332898466890663,4600,1999,2601,858.0,0.9996776618996804,0.6993874299756023
50,1.57,full_window,50,0.672716796312302,0.8499249624812406,0.7510089547514628,0.8499249624812406,0.0021528682230818577,3471,1999,1472,858.0,0.9997200698641137,0.767854516030966
50,1.57,half_window,25,0.5874387784500144,0.752376188094047,0.6597552048681499,0.752376188094047,0.0021310065241084333,3471,1999,1472,858.0,0.9997200698641137,0.767854516030966
50,1.57,quarter_window,12,0.3125900316911553,0.5427713856928464,0.396709323583181,0.5427713856928464,0.0024471493684180296,3471,1999,1472,858.0,0.9997200698641137,0.767854516030966
50,1.79,full_window,50,0.7763110952550838,0.8259129564782391,0.8003442354212054,0.8259129564782391,0.0013996073323873026,2803,1999,804,1371.0,0.9997295863094352,0.7952111876450195
50,1.79,half_window,25,0.6831965750981092,0.7283641820910455,0.7050577342765493,0.7283641820910455,0.0014593115343030298,2803,1999,804,1371.0,0.9997295863094352,0.7952111876450195
50,1.79,quarter_window,12,0.3663931501962183,0.5137568784392196,0.42773844231570174,0.5137568784392196,0.0018215160428794723,2803,1999,804,1371.0,0.9997295863094352,0.7952111876450195
50,10.0,full_window,50,1.0,0.01950975487743872,0.038272816486751716,0.01950975487743872,0.0,39,1999,1960,50769.0,0.9477986251235702,0.02523615930916473
50,10.0,half_window,25,0.5897435897435898,0.01150575287643822,0.022571148184494606,0.01150575287643822,1.733406425304267e-05,39,1999,1960,50769.0,0.9477986251235702,0.02523615930916473
50,10.0,quarter_window,12,0.358974358974359,0.007003501750875438,0.013738959764474977,0.007003501750875438,2.5640710063055634e-05,39,1999,1960,50769.0,0.9477986251235702,0.02523615930916473
50,2.0,full_window,50,0.8683304647160068,0.7968984492246123,0.8310823754665455,0.7968984492246123,0.00088811888886729,2324,1999,325,1473.0,0.9997108657154182,0.7972027535677181
50,2.0,half_window,25,0.7676419965576592,0.7008504252126063,0.7327272673970338,0.7008504252126063,0.000999958831597399,2324,1999,325,1473.0,0.9997108657154182,0.7972027535677181
50,2.0,quarter_window,12,0.41781411359724613,0.48574287143571787,0.4492250751792736,0.48574287143571787,0.0013876752286125708,2324,1999,325,1473.0,0.9997108657154182,0.7972027535677181
50,2.29,full_window,50,0.934793683138054,0.76088044022011,0.8389185390556618,0.76088044022011,0.0005370021188499893,1963,1999,36,1473.0,0.9996574807632052,0.777664769812902
50,2.29,half_window,25,0.826286296484972,0.6658329164582291,0.7374325185892511,0.6658329164582291,0.0006846955379951854,1963,1999,36,1473.0,0.9996574807632052,0.777664769812902
50,2.29,quarter_window,12,0.4493122771268467,0.4412206103051526,0.4452296819787986,0.4412206103051526,0.0011087043031265257,1963,1999,36,1473.0,0.9996574807632052,0.777664769812902
50,2.57,full_window,50,0.9713114754098361,0.71935967983992,0.826562054727243,0.71935967983992,0.000328032968528274,1708,1999,291,3018.0,0.9995425005180584,0.7286063604865777
50,2.57,half_window,25,0.8594847775175644,0.6298149074537268,0.7269407642700826,0.6298149074537268,0.00048643717810100995,1708,1999,291,3018.0,0.9995425005180584,0.7286063604865777
50,2.57,quarter_window,12,0.47365339578454335,0.4047023511755878,0.4364715403291071,0.4047023511755878,0.0009220399338674806,1708,1999,291,3018.0,0.9995425005180584,0.7286063604865777
50,2.86,full_window,50,0.9831715210355987,0.6823411705852926,0.8055878648353834,0.6823411705852926,0.0002199035826059911,1545,1999,454,3018.0,0.9994462403453205,0.6911027697297505
50,2.86,half_window,25,0.8640776699029126,0.5927963981990996,0.7031796936986192,0.5927963981990996,0.0003900164456934601,1545,1999,454,3018.0,0.9994462403453205,0.6911027697297505
50,2.86,quarter_window,12,0.47637540453074434,0.36818409204602304,0.4153498871331829,0.36818409204602304,0.0008297333776404803,1545,1999,454,3018.0,0.9994462403453205,0.6911027697297505
50,3.14,full_window,50,0.9898550724637681,0.6323161580790395,0.7716834631149281,0.6323161580790395,0.00014093268277511032,1380,1999,619,3018.0,0.9993049516627377,0.6420519110976834
50,3.14,half_window,25,0.8681159420289855,0.5477738869434717,0.6717065609941058,0.5477738869434717,0.00030876301950732255,1380,1999,619,3018.0,0.9993049516627377,0.6420519110976834
50,3.14,quarter_window,12,0.48405797101449277,0.3341670835417709,0.3953832494820953,0.3341670835417709,0.0007302474225958245,1380,1999,619,3018.0,0.9993049516627377,0.6420519110976834
50,3.43,full_window,50,0.9936102236421726,0.5917958979489745,0.7417840091615858,0.5917958979489745,8.383064751278113e-05,1252,1999,747,3018.0,0.9991592383029845,0.5979556889417409
50,3.43,half_window,25,0.8666134185303515,0.5097548774387194,0.6419218144496057,0.5097548774387194,0.0002524273106849338,1252,1999,747,3018.0,0.9991592383029845,0.5979556889417409
50,3.43,quarter_window,12,0.48562300319488816,0.304152076038019,0.37403875730544445,0.304152076038019,0.0006605046912243132,1252,1999,747,3018.0,0.9991592383029845,0.5979556889417409
50,3.71,full_window,50,0.9981867633726201,0.5332666333166584,0.6951562429202266,0.5332666333166584,4.495266605757829e-05,1103,1999,896,3843.0,0.9989406604915854,0.5423856165788183
50,3.71,half_window,25,0.8694469628286491,0.45872936468234116,0.6005841914541682,0.45872936468234116,0.00020150849694162103,1103,1999,896,3843.0,0.9989406604915854,0.5423856165788183
50,3.71,quarter_window,12,0.485947416137806,0.2681340670335168,0.3455834945196648,0.2681340670335168,0.0005815313042301018,1103,1999,896,3843.0,0.9989406604915854,0.5423856165788183
50,4.0,full_window,50,0.9989637305699481,0.47223611805902954,0.6413088672429419,0.47223611805902954,2.5513675329976868e-05,965,1999,1034,3843.0,0.9986851033341811,0.4890897667884946
50,4.0,half_window,25,0.8663212435233161,0.4042021010505253,0.5512198863756914,0.4042021010505253,0.0001700905054829812,965,1999,1034,3843.0,0.9986851033341811,0.4890897667884946
50,4.0,quarter_window,12,0.47772020725388603,0.2306153076538269,0.31106612685560053,0.2306153076538269,0.0005169167148712016,965,1999,1034,3843.0,0.9986851033341811,0.4890897667884946
50,4.29,full_window,50,1.0,0.4132066033016508,0.5847787610619469,0.4132066033016508,1.4579243045701067e-05,838,1999,1161,4314.0,0.9983463018072133,0.43268845974634335
50,4.29,half_window,25,0.8579952267303103,0.35117558779389696,0.4983695842674385,0.35117558779389696,0.0001473395461508627,838,1999,1161,4314.0,0.9983463018072133,0.43268845974634335
50,4.29,quarter_window,12,0.46897374701670647,0.1965982991495748,0.27705322523792736,0.1965982991495748,0.0004564046391223903,838,1999,1161,4314.0,0.9983463018072133,0.43268845974634335
50,4.57,full_window,50,1.0,0.35467733866933465,0.5236336779911374,0.35467733866933465,4.859747681900356e-06,713,1999,1286,5558.0,0.997902209848461,0.37602822261085767
50,4.57,half_window,25,0.8499298737727911,0.29814907453726863,0.44144317019302803,0.29814907453726863,0.00012675534485037454,713,1999,1286,5558.0,0.997902209848461,0.37602822261085767
50,4.57,quarter_window,12,0.4726507713884993,0.16858429214607304,0.2485250737463127,0.16858429214607304,0.00038563627934835675,713,1999,1286,5558.0,0.997902209848461,0.37602822261085767
50,4.86,full_window,50,1.0,0.3001500750375188,0.461716044632551,0.3001500750375188,2.429873840950178e-06,602,1999,1397,5558.0,0.9972905935397209,0.31855332183603013
50,4.86,half_window,25,0.8438538205980066,0.2511255627813907,0.38706348049929573,0.2511255627813907,0.00010833790158151668,602,1999,1397,5558.0,0.9972905935397209,0.31855332183603013
50,4.86,quarter_window,12,0.4750830564784053,0.14307153576788395,0.21991541714725107,0.14307153576788395,0.0003240985751970232,602,1999,1397,5558.0,0.9972905935397209,0.31855332183603013
50,5.14,full_window,50,1.0,0.2526263131565783,0.4033546325878595,0.2526263131565783,2.429873840950178e-06,507,1999,1492,6056.0,0.9965547756640509,0.2690205221523973
50,5.14,half_window,25,0.8264299802761341,0.20710355177588793,0.33120663994218497,0.20710355177588793,0.00010075424847081051,507,1999,1492,6056.0,0.9965547756640509,0.2690205221523973
50,5.14,quarter_window,12,0.4812623274161736,0.12206103051525763,0.19473264166001597,0.12206103051525763,0.0002697402698633453,507,1999,1492,6056.0,0.9965547756640509,0.2690205221523973
50,5.43,full_window,50,1.0,0.21010505252626313,0.34725093013642,0.21010505252626313,-1.214936920475089e-06,419,1999,1580,7457.0,0.9956958166943585,0.22777244523422943
50,5.43,half_window,25,0.8305489260143198,0.17258629314657328,0.2857867168447775,0.17258629314657328,8.017004717032235e-05,419,1999,1580,7457.0,0.9956958166943585,0.22777244523422943
50,5.43,quarter_window,12,0.5011933174224343,0.10505252626313157,0.17369727047146402,0.10505252626313157,0.0002143563361271451,419,1999,1580,7457.0,0.9956958166943585,0.22777244523422943
50,5.71,full_window,50,1.0,0.16808404202101052,0.2877944325481799,0.16808404202101052,-1.214936920475089e-06,335,1999,1664,8563.0,0.9948492213578951,0.19785022132545724
50,5.71,half_window,25,0.8119402985074626,0.13506753376688344,0.23160689900942635,0.13506753376688344,7.041963602798584e-05,335,1999,1664,8563.0,0.9948492213578951,0.19785022132545724
50,5.71,quarter_window,12,0.49850746268656715,0.08354177088544272,0.143101970865467,0.08354177088544272,0.00017230557162373387,335,1999,1664,8563.0,0.9948492213578951,0.19785022132545724
50,6.0,full_window,50,1.0,0.13906953476738368,0.24418093983311373,0.13906953476738368,-2.429873840950178e-06,276,1999,1723,8563.0,0.993981589027076,0.1743449583824849
50,6.0,half_window,25,0.8043478260869565,0.11055527763881941,0.19439194570243315,0.11055527763881941,5.958584586983418e-05,276,1999,1723,8563.0,0.993981589027076,0.1743449583824849
50,6.0,quarter_window,12,0.4891304347826087,0.06753376688344172,0.11868131868131868,0.06753376688344172,0.0001446136047556338,276,1999,1723,8563.0,0.993981589027076,0.1743449583824849
50,6.57,full_window,50,1.0,0.09304652326163082,0.17025171624713958,0.09304652326163082,-3.6448107614252666e-06,183,1999,1816,13663.0,0.9900773328485354,0.1133031526879225
50,6.57,half_window,25,0.7431693989071039,0.06753376688344172,0.12381604280959913,0.06753376688344172,5.200219275912801e-05,183,1999,1816,13663.0,0.9900773328485354,0.1133031526879225
50,6.57,quarter_window,12,0.4426229508196721,0.04052026013006503,0.07424381301558203,0.04052026013006503,0.00010461409705726699,183,1999,1816,13663.0,0.9900773328485354,0.1133031526879225
50,7.14,full_window,50,1.0,0.07003501750875438,0.13090229079008883,0.07003501750875438,-4.859747681900356e-06,136,1999,1863,15460.0,0.9873327612349531,0.09082474884925326
50,7.14,half_window,25,0.6691176470588235,0.04552276138069034,0.08524590163934426,0.04552276138069034,4.875205571168251e-05,136,1999,1863,15460.0,0.9873327612349531,0.09082474884925326
50,7.14,quarter_window,12,0.39705882352941174,0.027013506753376687,0.05058548009367681,0.027013506753376687,8.410152900682248e-05,136,1999,1863,15460.0,0.9873327612349531,0.09082474884925326
50,7.71,full_window,50,1.0,0.054027013506753374,0.10251542477456099,0.054027013506753374,-3.6448107614252666e-06,105,1999,1894,18994.0,0.9838154859559971,0.07231342560316384
50,7.71,half_window,25,0.6190476190476191,0.03251625812906453,0.061787072243346,0.03251625812906453,4.3335160632606674e-05,105,1999,1894,18994.0,0.9838154859559971,0.07231342560316384
50,7.71,quarter_window,12,0.34285714285714286,0.018009004502251125,0.034220532319391636,0.018009004502251125,7.076835977403355e-05,105,1999,1894,18994.0,0.9838154859559971,0.07231342560316384
50,8.29,full_window,50,1.0,0.04202101050525263,0.08065290446471436,0.04202101050525263,-1.214936920475089e-06,83,1999,1916,33691.0,0.9773512784530668,0.052471004120779
50,8.29,half_window,25,0.6144578313253012,0.025512756378189096,0.04899135446685879,0.025512756378189096,3.466812850608534e-05,83,1999,1916,33691.0,0.9773512784530668,0.052471004120779
50,8.29,quarter_window,12,0.3614457831325301,0.015007503751875938,0.028818443804034585,0.015007503751875938,5.435830533367794e-05,83,1999,1916,33691.0,0.9773512784530668,0.052471004120779
50,8.86,full_window,50,1.0,0.028514257128564282,0.05544747081712062,0.028514257128564282,0.0,57,1999,1942,50769.0,0.965518244159127,0.03470376796349917
50,8.86,half_window,25,0.5964912280701754,0.017008504252126064,0.033073929961089495,0.017008504252126064,2.491771736374884e-05,57,1999,1942,50769.0,0.965518244159127,0.03470376796349917
50,8.86,quarter_window,12,0.3333333333333333,0.009504752376188095,0.01848249027237354,0.009504752376188095,3.8973879295844565e-05,57,1999,1942,50769.0,0.965518244159127,0.03470376796349917
50,9.43,full_window,50,1.0,0.02351175587793897,0.04594330400782014,0.02351175587793897,0.0,47,1999,1952,50769.0,0.9557591385720041,0.026997740182394286
50,9.43,half_window,25,0.574468085106383,0.013506753376688344,0.02639296187683284,0.013506753376688344,2.1667580316303337e-05,47,1999,1952,50769.0,0.9557591385720041,0.026997740182394286
50,9.43,quarter_window,12,0.3404255319148936,0.0080040020010005,0.015640273704789834,0.0080040020010005,3.179448047818899e-05,47,1999,1952,50769.0,0.9557591385720041,0.026997740182394286
80,0.5,full_window,80,0.39715068493150685,0.992496248124062,0.5672959877192921,0.992496248124062,0.010155756682803621,9125,1999,7126,615.0,0.9994899185433324,0.3537221590472837
80,0.5,half_window,40,0.2831780821917808,0.9354677338669335,0.4347513532446516,0.9354677338669335,0.008406058387056409,9125,1999,7126,615.0,0.9994899185433324,0.3537221590472837
80,0.5,quarter_window,20,0.15484931506849314,0.6938469234617308,0.253192404968115,0.6938469234617308,0.008205482764032457,9125,1999,7126,615.0,0.9994899185433324,0.3537221590472837
80,0.71,full_window,80,0.45233568712656164,0.9794897448724362,0.6188717658991884,0.9794897448724362,0.007688281841091776,7364,1999,5365,498.0,0.9995422551852426,0.46197563239682277
80,0.71,half_window,40,0.3476371537208039,0.9024512256128064,0.501925432841998,0.9024512256128064,0.006442134339356806,7364,1999,5365,498.0,0.9995422551852426,0.46197563239682277
80,0.71,quarter_window,20,0.18780554046713743,0.6793396698349174,0.2942615662022092,0.6793396698349174,0.006368845887926976,7364,1999,5365,498.0,0.9995422551852426,0.46197563239682277
80,0.93,full_window,80,0.5292397660818714,0.9609804902451226,0.6825690198576563,0.9609804902451226,0.005536530005062945,5814,1999,3815,571.0,0.9996105440855476,0.5853900087617915
80,0.93,half_window,40,0.4282765737874097,0.8749374687343672,0.5750632039886451,0.8749374687343672,0.004709941742713205,5814,1999,3815,571.0,0.9996105440855476,0.5853900087617915
80,0.93,quarter_window,20,0.23323013415892674,0.6643321660830416,0.34525131053269115,0.6643321660830416,0.004757016758781287,5814,1999,3815,571.0,0.9996105440855476,0.5853900087617915
80,1.14,full_window,80,0.6259307928164696,0.9349674837418709,0.7498566013495055,0.9349674837418709,0.003835607866338239,4566,1999,2567,754.0,0.9996737686363892,0.6883601285059635
80,1.14,half_window,40,0.5258431887866842,0.8459229614807404,0.648540317817567,0.8459229614807404,0.003331139608930003,4566,1999,2567,754.0,0.9996737686363892,0.6883601285059635
80,1.14,quarter_window,20,0.2882172579938677,0.6453226613306653,0.3984685049239369,0.6453226613306653,0.0034739159388692594,4566,1999,2567,754.0,0.9996737686363892,0.6883601285059635
80,1.36,full_window,80,0.7225841476655809,0.9094547273636818,0.8053209749684871,0.9094547273636818,0.0026537798585788484,3684,1999,1685,936.0,0.999716465402243,0.7559542101987972
80,1.36,half_window,40,0.6245928338762216,0.817408704352176,0.7081096733276173,0.817408704352176,0.0023752473733240024,3684,1999,1685,936.0,0.999716465402243,0.7559542101987972
80,1.36,quarter_window,20,0.3469055374592834,0.6268134067033517,0.44662793723522737,0.6268134067033517,0.0025778661927323473,3684,1999,1685,936.0,0.999716465402243,0.7559542101987972
80,1.57,full_window,80,0.8185417354008578,0.8844422211105553,0.8502169004723343,0.8844422211105553,0.0017962079107101208,3031,1999,1032,1084.0,0.9997350637134435,0.7920178659250745
80,1.57,half_window,40,0.722203893104586,0.791895947973987,0.7554460030233652,0.791895947973987,0.0016777357056454417,3031,1999,1032,1084.0,0.9997350637134435,0.7920178659250745
80,1.57,quarter_window,20,0.40052787858792477,0.5947973986993497,0.47870368758233983,0.5947973986993497,0.001953282405188393,3031,1999,1032,1084.0,0.9997350637134435,0.7920178659250745
80,1.79,full_window,80,0.8831070889894419,0.8639319659829915,0.8734142964837197,0.8639319659829915,0.0013155125236792254,2652,1999,653,1223.0,0.9997314699445374,0.8015414335719465
80,1.79,half_window,40,0.7892156862745098,0.7708854427213607,0.7799428798669608,0.7708854427213607,0.0012872682106160813,2652,1999,653,1223.0,0.9997314699445374,0.8015414335719465
80,1.79,quarter_window,20,0.44419306184012064,0.5767883941970986,0.5018806195495011,0.5767883941970986,0.0015895604372298596,2652,1999,653,1223.0,0.9997314699445374,0.8015414335719465
80,10.0,full_window,80,1.0,0.05202601300650325,0.098906324298621,0.05202601300650325,-1.4221757012748384e-05,94,1999,1905,32522.0,0.9790301433042545,0.056453313814408185
80,10.0,half_window,40,0.723404255319149,0.03401700850425213,0.06497849976110845,0.03401700850425213,3.0125088637280028e-05,94,1999,1905,32522.0,0.9790301433042545,0.056453313814408185
80,10.0,quarter_window,20,0.46808510638297873,0.022011005502751375,0.042044911610129,0.022011005502751375,5.302069503768711e-05,94,1999,1905,32522.0,0.9790301433042545,0.056453313814408185
80,2.0,full_window,80,0.928390901432182,0.8374187093546773,0.8805614214632395,0.8374187093546773,0.0009955229908923868,2374,1999,375,1223.0,0.9997141171457409,0.7989022430837486
80,2.0,half_window,40,0.83150800336984,0.7458729364682342,0.7863659316613365,0.7458729364682342,0.001023094356412241,2374,1999,375,1223.0,0.9997141171457409,0.7989022430837486
80,2.0,quarter_window,20,0.4730412805391744,0.551775887943972,0.5093840748003609,0.551775887943972,0.0013477860678580062,2374,1999,375,1223.0,0.9997141171457409,0.7989022430837486
80,2.29,full_window,80,0.9682012339819649,0.8059029514757379,0.879628421469749,0.8059029514757379,0.0007053991478323198,2107,1999,108,1577.0,0.9996784948353629,0.7857023030571288
80,2.29,half_window,40,0.8685334598955862,0.7153576788394197,0.7845388671869145,0.7153576788394197,0.0007844109618245608,2107,1999,108,1577.0,0.9996784948353629,0.7857023030571288
80,2.29,quarter_window,20,0.49928808732795443,0.5172586293146574,0.5081145164432058,0.5172586293146574,0.0011378241155087655,2107,1999,108,1577.0,0.9996784948353629,0.7857023030571288
80,2.57,full_window,80,0.9881259679917398,0.7783891945972986,0.8708066510547133,0.7783891945972986,0.0005418489421857134,1937,1999,62,1736.0,0.999627012183824,0.7631717321341631
80,2.57,half_window,40,0.8884873515745999,0.6898449224612306,0.7766659761540805,0.6898449224612306,0.0006465307484462406,1937,1999,62,1736.0,0.999627012183824,0.7631717321341631
80,2.57,quarter_window,20,0.5162622612287042,0.4917458729364682,0.5037059279731267,0.4917458729364682,0.00101163486131907,1937,1999,62,1736.0,0.999627012183824,0.7631717321341631
80,2.86,full_window,80,0.9943693693693694,0.7498749374687343,0.8549865013214462,0.7498749374687343,0.0003939426692531302,1776,1999,223,1859.0,0.9995657017669248,0.7364155955958377
80,2.86,half_window,40,0.8896396396396397,0.6588294147073537,0.7570325818767085,0.6588294147073537,0.0005318236801735205,1776,1999,223,1859.0,0.9995657017669248,0.7364155955958377
80,2.86,quarter_window,20,0.518581081081081,0.4532266133066533,0.4837062897538792,0.4532266133066533,0.0009225600936557557,1776,1999,223,1859.0,0.9995657017669248,0.7364155955958377
80,3.14,full_window,80,1.0,0.7218609304652326,0.8384660081348053,0.7218609304652326,0.00026879120754094444,1632,1999,367,1859.0,0.9995097911962504,0.7136626451033592
80,3.14,half_window,40,0.8909313725490197,0.631815907953977,0.7393276892089437,0.631815907953977,0.0004275445271983204,1632,1999,367,1859.0,0.9995097911962504,0.7136626451033592
80,3.14,quarter_window,20,0.5263480392156863,0.4242121060530265,0.4697929138812097,0.4242121060530265,0.0008313644981909338,1632,1999,367,1859.0,0.9995097911962504,0.7136626451033592
80,3.43,full_window,80,1.0,0.6953476738369184,0.8203009737385659,0.6953476738369184,0.000193415895373378,1526,1999,473,2734.0,0.999426296264465,0.6811628057893795
80,3.43,half_window,40,0.8885976408912188,0.6053026513256629,0.7200888985636492,0.6053026513256629,0.00036613569266848037,1526,1999,473,2734.0,0.999426296264465,0.6811628057893795
80,3.43,quarter_window,20,0.5275229357798165,0.39869934967483744,0.4541524313048304,0.39869934967483744,0.0007730417336494781,1526,1999,473,2734.0,0.999426296264465,0.6811628057893795
80,3.71,full_window,80,1.0,0.6708354177088545,0.8029940119760479,0.6708354177088545,0.00013226234021855996,1434,1999,565,2734.0,0.9993497726582526,0.6539936952338349
80,3.71,half_window,40,0.8849372384937239,0.5792896448224112,0.7002124935941009,0.5792896448224112,0.0003197894024572803,1434,1999,565,2734.0,0.9993497726582526,0.6539936952338349
80,3.71,quarter_window,20,0.5216178521617852,0.3706853426713357,0.4333865291342794,0.3706853426713357,0.0007348668332223434,1434,1999,565,2734.0,0.9993497726582526,0.6539936952338349
80,4.0,full_window,80,1.0,0.6368184092046023,0.7781173594132029,0.6368184092046023,7.964183927139094e-05,1329,1999,670,2793.0,0.9992354553559701,0.6173348180130751
80,4.0,half_window,40,0.8848758465011287,0.5497748874437218,0.6781894818039064,0.5497748874437218,0.00026649116871440025,1329,1999,670,2793.0,0.9992354553559701,0.6173348180130751
80,4.0,quarter_window,20,0.526711813393529,0.3471735867933967,0.4184997928176201,0.3471735867933967,0.0006733628269786263,1329,1999,670,2793.0,0.9992354553559701,0.6173348180130751
80,4.29,full_window,80,1.0,0.6013006503251626,0.7510153077163386,0.6013006503251626,3.69765682331458e-05,1228,1999,771,2793.0,0.9991303500093704,0.5871789225164448
80,4.29,half_window,40,0.8802931596091205,0.5147573786893447,0.6496358187442308,0.5147573786893447,0.0002305727938007202,1228,1999,771,2793.0,0.9991303500093704,0.5871789225164448
80,4.29,quarter_window,20,0.5236156351791531,0.3196598299149575,0.39697321174522926,0.3196598299149575,0.0006245837875439542,1228,1999,771,2793.0,0.9991303500093704,0.5871789225164448
