chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
V,80,19.0,full_window,80,0.5555555555555556,0.8333333333333334,0.6666666666666667,9,6,3,220.0,0.9302448775612194,0.8510397139599806,32.0
V,80,19.0,half_window,40,0.4444444444444444,0.6666666666666666,0.5333333333333333,9,6,3,220.0,0.9302448775612194,0.8510397139599806,32.0
V,80,19.0,quarter_window,20,0.2222222222222222,0.3333333333333333,0.26666666666666666,9,6,3,220.0,0.9302448775612194,0.8510397139599806,32.0
V,80,2.0,full_window,80,0.4375,0.8333333333333334,0.5737704918032787,16,6,10,440.0,0.7101749125437281,0.4614191368167522,16.0
V,80,2.0,half_window,40,0.3125,0.8333333333333334,0.45454545454545453,16,6,10,440.0,0.7101749125437281,0.4614191368167522,16.0
V,80,2.0,quarter_window,20,0.1875,0.5,0.2727272727272727,16,6,10,440.0,0.7101749125437281,0.4614191368167522,16.0
V,80,20.0,full_window,80,0.5555555555555556,0.8333333333333334,0.6666666666666667,9,6,3,220.0,0.9302448775612194,0.8510397139599806,32.0
V,80,20.0,half_window,40,0.4444444444444444,0.6666666666666666,0.5333333333333333,9,6,3,220.0,0.9302448775612194,0.8510397139599806,32.0
V,80,20.0,quarter_window,20,0.2222222222222222,0.3333333333333333,0.26666666666666666,9,6,3,220.0,0.9302448775612194,0.8510397139599806,32.0
V,80,21.0,full_window,80,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,21.0,half_window,40,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,21.0,quarter_window,20,0.25,0.3333333333333333,0.28571428571428575,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,22.0,full_window,80,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,22.0,half_window,40,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,22.0,quarter_window,20,0.25,0.3333333333333333,0.28571428571428575,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,23.0,full_window,80,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,23.0,half_window,40,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,23.0,quarter_window,20,0.25,0.3333333333333333,0.28571428571428575,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,24.0,full_window,80,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,24.0,half_window,40,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,24.0,quarter_window,20,0.25,0.3333333333333333,0.28571428571428575,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,25.0,full_window,80,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,25.0,half_window,40,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,25.0,quarter_window,20,0.25,0.3333333333333333,0.28571428571428575,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,26.0,full_window,80,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,26.0,half_window,40,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,26.0,quarter_window,20,0.25,0.3333333333333333,0.28571428571428575,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,27.0,full_window,80,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,27.0,half_window,40,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,27.0,quarter_window,20,0.25,0.3333333333333333,0.28571428571428575,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,28.0,full_window,80,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,28.0,half_window,40,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,28.0,quarter_window,20,0.25,0.3333333333333333,0.28571428571428575,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,29.0,full_window,80,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,29.0,half_window,40,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,29.0,quarter_window,20,0.25,0.3333333333333333,0.28571428571428575,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,3.0,full_window,80,0.4375,0.8333333333333334,0.5737704918032787,16,6,10,440.0,0.7101749125437281,0.4614191368167522,16.0
V,80,3.0,half_window,40,0.3125,0.8333333333333334,0.45454545454545453,16,6,10,440.0,0.7101749125437281,0.4614191368167522,16.0
V,80,3.0,quarter_window,20,0.1875,0.5,0.2727272727272727,16,6,10,440.0,0.7101749125437281,0.4614191368167522,16.0
V,80,30.0,full_window,80,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,30.0,half_window,40,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,30.0,quarter_window,20,0.25,0.3333333333333333,0.28571428571428575,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,31.0,full_window,80,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,31.0,half_window,40,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,31.0,quarter_window,20,0.25,0.3333333333333333,0.28571428571428575,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,32.0,full_window,80,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,32.0,half_window,40,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,32.0,quarter_window,20,0.25,0.3333333333333333,0.28571428571428575,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,33.0,full_window,80,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,33.0,half_window,40,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,33.0,quarter_window,20,0.25,0.3333333333333333,0.28571428571428575,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,34.0,full_window,80,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,34.0,half_window,40,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,34.0,quarter_window,20,0.25,0.3333333333333333,0.28571428571428575,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,35.0,full_window,80,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,35.0,half_window,40,0.5,0.6666666666666666,0.5714285714285715,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,35.0,quarter_window,20,0.25,0.3333333333333333,0.28571428571428575,8,6,2,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,36.0,full_window,80,0.5714285714285714,0.6666666666666666,0.6153846153846153,7,6,1,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,36.0,half_window,40,0.5714285714285714,0.6666666666666666,0.6153846153846153,7,6,1,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,36.0,quarter_window,20,0.2857142857142857,0.3333333333333333,0.30769230769230765,7,6,1,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,37.0,full_window,80,0.5714285714285714,0.6666666666666666,0.6153846153846153,7,6,1,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,37.0,half_window,40,0.5714285714285714,0.6666666666666666,0.6153846153846153,7,6,1,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,37.0,quarter_window,20,0.2857142857142857,0.3333333333333333,0.30769230769230765,7,6,1,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,38.0,full_window,80,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,6,0,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,38.0,half_window,40,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,6,0,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,38.0,quarter_window,20,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,6,0,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,39.0,full_window,80,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,6,0,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,39.0,half_window,40,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,6,0,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,39.0,quarter_window,20,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,6,0,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,4.0,full_window,80,0.4666666666666667,0.8333333333333334,0.5982905982905983,15,6,9,440.0,0.7133733133433283,0.46671478594306914,16.0
V,80,4.0,half_window,40,0.3333333333333333,0.8333333333333334,0.47619047619047616,15,6,9,440.0,0.7133733133433283,0.46671478594306914,16.0
V,80,4.0,quarter_window,20,0.2,0.5,0.28571428571428575,15,6,9,440.0,0.7133733133433283,0.46671478594306914,16.0
V,80,40.0,full_window,80,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,6,0,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,40.0,half_window,40,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,6,0,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,40.0,quarter_window,20,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,6,0,280.0,0.7862168915542229,0.5091866580910107,20.0
V,80,5.0,full_window,80,0.42857142857142855,0.8333333333333334,0.5660377358490566,14,6,8,440.0,0.708575712143928,0.45679740796900387,32.0
V,80,5.0,half_window,40,0.2857142857142857,0.6666666666666666,0.4,14,6,8,440.0,0.708575712143928,0.45679740796900387,32.0
V,80,5.0,quarter_window,20,0.14285714285714285,0.3333333333333333,0.2,14,6,8,440.0,0.708575712143928,0.45679740796900387,32.0
V,80,6.0,full_window,80,0.42857142857142855,0.8333333333333334,0.5660377358490566,14,6,8,440.0,0.708575712143928,0.45679740796900387,32.0
V,80,6.0,half_window,40,0.2857142857142857,0.6666666666666666,0.4,14,6,8,440.0,0.708575712143928,0.45679740796900387,32.0
V,80,6.0,quarter_window,20,0.14285714285714285,0.3333333333333333,0.2,14,6,8,440.0,0.708575712143928,0.45679740796900387,32.0
V,80,7.0,full_window,80,0.46153846153846156,0.8333333333333334,0.594059405940594,13,6,7,440.0,0.7117741129435282,0.46210357170609717,32.0
V,80,7.0,half_window,40,0.3076923076923077,0.6666666666666666,0.42105263157894735,13,6,7,440.0,0.7117741129435282,0.46210357170609717,32.0
V,80,7.0,quarter_window,20,0.15384615384615385,0.3333333333333333,0.21052631578947367,13,6,7,440.0,0.7117741129435282,0.46210357170609717,32.0
V,80,8.0,full_window,80,0.46153846153846156,0.8333333333333334,0.594059405940594,13,6,7,440.0,0.7117741129435282,0.46210357170609717,32.0
V,80,8.0,half_window,40,0.3076923076923077,0.6666666666666666,0.42105263157894735,13,6,7,440.0,0.7117741129435282,0.46210357170609717,32.0
V,80,8.0,quarter_window,20,0.15384615384615385,0.3333333333333333,0.21052631578947367,13,6,7,440.0,0.7117741129435282,0.46210357170609717,32.0
V,80,9.0,full_window,80,0.46153846153846156,0.8333333333333334,0.594059405940594,13,6,7,440.0,0.7117741129435282,0.46210357170609717,32.0
V,80,9.0,half_window,40,0.3076923076923077,0.6666666666666666,0.42105263157894735,13,6,7,440.0,0.7117741129435282,0.46210357170609717,32.0
V,80,9.0,quarter_window,20,0.15384615384615385,0.3333333333333333,0.21052631578947367,13,6,7,440.0,0.7117741129435282,0.46210357170609717,32.0
VI,50,0.0,full_window,50,0.18518518518518517,1.0,0.3125,27,3,24,660.0,0.6512293853073463,0.3761522135075672,11.666666666666666
VI,50,0.0,half_window,25,0.1111111111111111,1.0,0.19999999999999998,27,3,24,660.0,0.6512293853073463,0.3761522135075672,11.666666666666666
VI,50,0.0,quarter_window,12,0.07407407407407407,0.6666666666666666,0.13333333333333333,27,3,24,660.0,0.6512293853073463,0.3761522135075672,11.666666666666666
VI,50,1.0,full_window,50,0.16666666666666666,1.0,0.2857142857142857,24,3,21,660.0,0.6512293853073463,0.3761522135075672,11.666666666666666
VI,50,1.0,half_window,25,0.125,1.0,0.2222222222222222,24,3,21,660.0,0.6512293853073463,0.3761522135075672,11.666666666666666
VI,50,1.0,quarter_window,12,0.08333333333333333,0.6666666666666666,0.14814814814814814,24,3,21,660.0,0.6512293853073463,0.3761522135075672,11.666666666666666
VI,50,10.0,full_window,50,0.2,0.3333333333333333,0.25,5,3,2,585.0,0.7929335332333833,0.59967649468177,10.0
VI,50,10.0,half_window,25,0.2,0.3333333333333333,0.25,5,3,2,585.0,0.7929335332333833,0.59967649468177,10.0
VI,50,10.0,quarter_window,12,0.2,0.3333333333333333,0.25,5,3,2,585.0,0.7929335332333833,0.59967649468177,10.0
VI,50,11.0,full_window,50,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,0,585.0,0.9900499750124937,0.9781762398559712,10.0
VI,50,11.0,half_window,25,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,0,585.0,0.9900499750124937,0.9781762398559712,10.0
VI,50,11.0,quarter_window,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,0,585.0,0.9900499750124937,0.9781762398559712,10.0
VI,50,12.0,full_window,50,0.5,0.3333333333333333,0.4,2,3,1,835.0,0.9900499750124937,0.9781762398559712,10.0
VI,50,12.0,half_window,25,0.5,0.3333333333333333,0.4,2,3,1,835.0,0.9900499750124937,0.9781762398559712,10.0
VI,50,12.0,quarter_window,12,0.5,0.3333333333333333,0.4,2,3,1,835.0,0.9900499750124937,0.9781762398559712,10.0
VI,50,13.0,full_window,50,0.5,0.3333333333333333,0.4,2,3,1,835.0,0.9900499750124937,0.9781762398559712,10.0
VI,50,13.0,half_window,25,0.5,0.3333333333333333,0.4,2,3,1,835.0,0.9900499750124937,0.9781762398559712,10.0
VI,50,13.0,quarter_window,12,0.5,0.3333333333333333,0.4,2,3,1,835.0,0.9900499750124937,0.9781762398559712,10.0
VI,50,14.0,full_window,50,0.5,0.3333333333333333,0.4,2,3,1,835.0,0.9900499750124937,0.9781762398559712,10.0
VI,50,14.0,half_window,25,0.5,0.3333333333333333,0.4,2,3,1,835.0,0.9900499750124937,0.9781762398559712,10.0
VI,50,14.0,quarter_window,12,0.5,0.3333333333333333,0.4,2,3,1,835.0,0.9900499750124937,0.9781762398559712,10.0
VI,50,15.0,full_window,50,1.0,0.3333333333333333,0.5,1,3,2,1410.0,0.9900499750124937,0.9781762398559712,10.0
VI,50,15.0,half_window,25,1.0,0.3333333333333333,0.5,1,3,2,1410.0,0.9900499750124937,0.9781762398559712,10.0
VI,50,15.0,quarter_window,12,1.0,0.3333333333333333,0.5,1,3,2,1410.0,0.9900499750124937,0.9781762398559712,10.0
VI,50,16.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,16.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,16.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,17.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,17.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,17.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,18.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,18.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,18.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,19.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,19.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,19.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,2.0,full_window,50,0.18181818181818182,1.0,0.3076923076923077,22,3,19,660.0,0.6774912543728135,0.4151182454428677,11.666666666666666
VI,50,2.0,half_window,25,0.13636363636363635,1.0,0.24000000000000002,22,3,19,660.0,0.6774912543728135,0.4151182454428677,11.666666666666666
VI,50,2.0,quarter_window,12,0.09090909090909091,0.6666666666666666,0.16,22,3,19,660.0,0.6774912543728135,0.4151182454428677,11.666666666666666
VI,50,20.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,20.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,20.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,21.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,21.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,21.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,22.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,22.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,22.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,23.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,23.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,23.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,24.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,24.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,24.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,25.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,25.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,25.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,26.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,26.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,26.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,27.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,27.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,27.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,28.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,28.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,28.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,29.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,29.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,29.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,3.0,full_window,50,0.2,1.0,0.33333333333333337,20,3,17,660.0,0.6774912543728135,0.4151182454428677,11.666666666666666
VI,50,3.0,half_window,25,0.15,1.0,0.2608695652173913,20,3,17,660.0,0.6774912543728135,0.4151182454428677,11.666666666666666
VI,50,3.0,quarter_window,12,0.1,0.6666666666666666,0.1739130434782609,20,3,17,660.0,0.6774912543728135,0.4151182454428677,11.666666666666666
VI,50,30.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,30.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,30.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,31.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,31.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,31.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,32.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,32.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,32.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,33.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,33.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,33.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,34.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,34.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,34.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,35.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,35.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,35.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,36.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,36.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,36.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,37.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,37.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,37.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,38.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,38.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,38.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,39.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,39.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,39.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,4.0,full_window,50,0.1875,1.0,0.3157894736842105,16,3,13,660.0,0.6793653173413293,0.41755521891980824,11.666666666666666
VI,50,4.0,half_window,25,0.1875,1.0,0.3157894736842105,16,3,13,660.0,0.6793653173413293,0.41755521891980824,11.666666666666666
VI,50,4.0,quarter_window,12,0.125,0.6666666666666666,0.21052631578947367,16,3,13,660.0,0.6793653173413293,0.41755521891980824,11.666666666666666
VI,50,40.0,full_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,40.0,half_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,40.0,quarter_window,12,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,50,5.0,full_window,50,0.21428571428571427,1.0,0.35294117647058826,14,3,11,660.0,0.6831134432783608,0.42321910849218647,11.666666666666666
VI,50,5.0,half_window,25,0.21428571428571427,1.0,0.35294117647058826,14,3,11,660.0,0.6831134432783608,0.42321910849218647,11.666666666666666
VI,50,5.0,quarter_window,12,0.14285714285714285,0.6666666666666666,0.23529411764705882,14,3,11,660.0,0.6831134432783608,0.42321910849218647,11.666666666666666
VI,50,6.0,full_window,50,0.25,1.0,0.4,12,3,9,585.0,0.6849875062468765,0.42605950916785906,11.666666666666666
VI,50,6.0,half_window,25,0.25,1.0,0.4,12,3,9,585.0,0.6849875062468765,0.42605950916785906,11.666666666666666
VI,50,6.0,quarter_window,12,0.16666666666666666,0.6666666666666666,0.26666666666666666,12,3,9,585.0,0.6849875062468765,0.42605950916785906,11.666666666666666
VI,50,7.0,full_window,50,0.2,0.6666666666666666,0.30769230769230765,10,3,7,585.0,0.6888605697151424,0.43179650531331276,10.0
VI,50,7.0,half_window,25,0.2,0.6666666666666666,0.30769230769230765,10,3,7,585.0,0.6888605697151424,0.43179650531331276,10.0
VI,50,7.0,quarter_window,12,0.2,0.6666666666666666,0.30769230769230765,10,3,7,585.0,0.6888605697151424,0.43179650531331276,10.0
VI,50,8.0,full_window,50,0.2857142857142857,0.6666666666666666,0.4,7,3,4,585.0,0.7704447776111945,0.5617529032873034,10.0
VI,50,8.0,half_window,25,0.2857142857142857,0.6666666666666666,0.4,7,3,4,585.0,0.7704447776111945,0.5617529032873034,10.0
VI,50,8.0,quarter_window,12,0.2857142857142857,0.6666666666666666,0.4,7,3,4,585.0,0.7704447776111945,0.5617529032873034,10.0
VI,50,9.0,full_window,50,0.2,0.3333333333333333,0.25,5,3,2,585.0,0.7929335332333833,0.59967649468177,10.0
VI,50,9.0,half_window,25,0.2,0.3333333333333333,0.25,5,3,2,585.0,0.7929335332333833,0.59967649468177,10.0
VI,50,9.0,quarter_window,12,0.2,0.3333333333333333,0.25,5,3,2,585.0,0.7929335332333833,0.59967649468177,10.0
VI,80,0.0,full_window,80,0.1111111111111111,0.6666666666666666,0.1904761904761905,18,3,15,660.0,0.6889455272363818,0.431729424115157,20.0
VI,80,0.0,half_window,40,0.1111111111111111,0.6666666666666666,0.1904761904761905,18,3,15,660.0,0.6889455272363818,0.431729424115157,20.0
VI,80,0.0,quarter_window,20,0.1111111111111111,0.6666666666666666,0.1904761904761905,18,3,15,660.0,0.6889455272363818,0.431729424115157,20.0
VI,80,1.0,full_window,80,0.1111111111111111,0.6666666666666666,0.1904761904761905,18,3,15,660.0,0.6889455272363818,0.431729424115157,20.0
