window_size,threshold,tolerance_type,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,tolerance_value_first,num_detected_mean,num_true_mean
30,9.0,quarter_window,0.4948564732060877,0.06558706776316375,10,0.06547378830213677,0.007951757829676637,10,7,128.6,965.1
30,10.0,full_window,0.9226436690372134,0.03458604204802049,10,0.0878573958057883,0.009679945611357472,10,30,92.2,965.1
30,10.0,half_window,0.8331717641964401,0.056396626277219405,10,0.07904373347438734,0.007103681042924205,10,15,92.2,965.1
30,10.0,quarter_window,0.5234135177061543,0.07651418639147566,10,0.049328530770390185,0.004856492728494361,10,7,92.2,965.1
30,11.0,full_window,0.950575197097913,0.032035649068201034,10,0.06571364617687837,0.011127592047154414,10,30,66.7,965.1
30,11.0,half_window,0.8567344858920782,0.06010992706688251,10,0.05875716846189625,0.008273839240987445,10,15,66.7,965.1
30,11.0,quarter_window,0.5218509914849315,0.08773809125109085,10,0.03556090500290825,0.005957940167435628,10,7,66.7,965.1
30,12.0,full_window,0.9770875122024947,0.0244754334711085,10,0.04941938050000051,0.00953642561905677,10,30,48.8,965.1
30,12.0,half_window,0.8898779305913139,0.05199197725218889,10,0.04463228615218432,0.007297033331338016,10,15,48.8,965.1
30,12.0,quarter_window,0.5286086131953318,0.10475977918640154,10,0.026309135693531445,0.006094967893441182,10,7,48.8,965.1
30,13.0,full_window,0.9877345014187119,0.013214662018185686,10,0.03730235089127789,0.010193185022592505,10,30,36.4,965.1
30,13.0,half_window,0.8943825042259708,0.054601842741742436,10,0.03325536349067675,0.007473590832334903,10,15,36.4,965.1
30,13.0,quarter_window,0.5344940174863042,0.13018895648392104,10,0.019698188881148774,0.006125275366504041,10,7,36.4,965.1
30,14.0,full_window,0.9884939621781728,0.015198481237347027,10,0.02837039397371387,0.009702259872188675,10,30,27.7,965.1
30,14.0,half_window,0.898720677084561,0.08115105538330315,10,0.025156316610432022,0.006983500141245869,10,15,27.7,965.1
30,14.0,quarter_window,0.5377878395047179,0.14711591473361393,10,0.014913831884844225,0.005369577190704605,10,7,27.7,965.1
30,15.0,full_window,0.9926218708827405,0.015861430932642164,10,0.020609588321122696,0.00804901883418655,10,30,19.9,965.1
30,15.0,half_window,0.9009853190287973,0.0930234866111949,10,0.018120829263958155,0.006164538222888836,10,15,19.9,965.1
30,15.0,quarter_window,0.5262508099579037,0.12113884920731376,10,0.010663633731346583,0.004255935493615363,10,7,19.9,965.1
30,16.0,full_window,1.0,0.0,10,0.015839081791389417,0.006848711817046513,10,30,15.1,965.1
30,16.0,half_window,0.9048216276477146,0.1051183350304948,10,0.01386426559649328,0.005682212426067668,10,15,15.1,965.1
30,16.0,quarter_window,0.579372004097068,0.2003864457260555,10,0.008378738229568684,0.004274061239174867,10,7,15.1,965.1
30,17.0,full_window,0.9,0.31622776601683794,10,0.011106982104930583,0.006112267667169228,10,30,10.6,965.1
30,17.0,half_window,0.8092149517149517,0.296321540405673,10,0.009649554913067116,0.004596241535290017,10,15,10.6,965.1
30,17.0,quarter_window,0.5148276723276723,0.24402718512051616,10,0.006013433860051845,0.0030781740177015402,10,7,10.6,965.1
30,18.0,full_window,0.9,0.31622776601683794,10,0.008205167139889705,0.0043307700849109345,10,30,7.8,965.1
30,18.0,half_window,0.8106074481074481,0.2947011916509131,10,0.007167467125360973,0.003414792385186473,10,15,7.8,965.1
30,18.0,quarter_window,0.5348840048840049,0.23543124812873722,10,0.004670353607123706,0.002309408894586265,10,7,7.8,965.1
30,19.0,full_window,0.9,0.31622776601683794,10,0.005919172192298128,0.00316511007488121,10,30,5.6,965.1
30,19.0,half_window,0.8101587301587301,0.2990632332840491,10,0.005087516206683464,0.0023351180146297178,10,15,5.6,965.1
30,19.0,quarter_window,0.5329365079365079,0.24395414822919004,10,0.0033196614648237617,0.0017333155314087992,10,7,5.6,965.1
30,20.0,full_window,0.9,0.31622776601683794,10,0.004143072371404759,0.0022391383746325254,10,30,3.9,965.1
30,20.0,half_window,0.7966666666666666,0.30203016773531455,10,0.003526283285158796,0.001967528476392281,10,15,3.9,965.1
30,20.0,quarter_window,0.5533333333333333,0.28982753492378877,10,0.002392399037476057,0.0015652090186025133,10,7,3.9,965.1
30,21.0,full_window,0.7,0.48304589153964794,10,0.0029956015099075824,0.002505637835655383,10,30,2.9,965.1
30,21.0,half_window,0.635,0.44848510442253137,10,0.002683849235750386,0.002291940309777264,10,15,2.9,965.1
30,21.0,quarter_window,0.44666666666666666,0.3755489808760463,10,0.0017606050276444591,0.0016330725320679706,10,7,2.9,965.1
30,22.0,full_window,0.7,0.48304589153964794,10,0.0020707243462396554,0.0018383136355118886,10,30,2.0,965.1
30,22.0,half_window,0.65,0.45946829173634074,10,0.001860084306662843,0.0016043340571580715,10,15,2.0,965.1
30,22.0,quarter_window,0.5333333333333333,0.42709180208405717,10,0.001449482187741492,0.00131695657893962,10,7,2.0,965.1
30,23.0,full_window,0.5,0.5270462766947299,10,0.0013488782870348728,0.001633883694110585,10,30,1.3,965.1
30,23.0,half_window,0.475,0.5062114182829146,10,0.001243170041791744,0.001450832288282736,10,15,1.3,965.1
30,23.0,quarter_window,0.36666666666666664,0.4216370213557839,10,0.000933680157450777,0.0011429316621788727,10,7,1.3,965.1
30,24.0,full_window,0.3,0.48304589153964794,10,0.0009390526190229675,0.0015965819880606775,10,30,0.9,965.1
30,24.0,half_window,0.275,0.4479893351905204,10,0.0008333443737798384,0.0013740965914036778,10,15,0.9,965.1
30,24.0,quarter_window,0.25,0.42491829279939874,10,0.0007276361285367095,0.0012044473847629279,10,7,0.9,965.1
30,25.0,full_window,0.3,0.48304589153964794,10,0.0007297174307746571,0.0012130656522311445,10,30,0.7,965.1
30,25.0,half_window,0.26666666666666666,0.43885372573625553,10,0.0006240091855315282,0.0010048570149751243,10,15,0.7,965.1
30,25.0,quarter_window,0.23333333333333334,0.41722185234485754,10,0.0005183009402883992,0.0008783118049497525,10,7,0.7,965.1
30,26.0,full_window,0.3,0.48304589153964794,10,0.0006270480262572034,0.0011291312057334318,10,30,0.6,965.1
30,26.0,half_window,0.26666666666666666,0.43885372573625553,10,0.0005213397810140744,0.0008882729536272474,10,15,0.6,965.1
30,26.0,quarter_window,0.23333333333333334,0.41722185234485754,10,0.0004156315357709455,0.0007256755905898616,10,7,0.6,965.1
30,27.0,full_window,0.3,0.48304589153964794,10,0.0004156315357709455,0.0007256755905898616,10,30,0.4,965.1
30,27.0,half_window,0.3,0.48304589153964794,10,0.0004156315357709455,0.0007256755905898616,10,15,0.4,965.1
30,27.0,quarter_window,0.3,0.48304589153964794,10,0.0004156315357709455,0.0007256755905898616,10,7,0.4,965.1
30,28.0,full_window,0.2,0.42163702135578396,10,0.00020629634752263514,0.00043491674350704666,10,30,0.2,965.1
30,28.0,half_window,0.2,0.42163702135578396,10,0.00020629634752263514,0.00043491674350704666,10,15,0.2,965.1
30,28.0,quarter_window,0.2,0.42163702135578396,10,0.00020629634752263514,0.00043491674350704666,10,7,0.2,965.1
30,29.0,full_window,0.2,0.42163702135578396,10,0.00020629634752263514,0.00043491674350704666,10,30,0.2,965.1
30,29.0,half_window,0.2,0.42163702135578396,10,0.00020629634752263514,0.00043491674350704666,10,15,0.2,965.1
30,29.0,quarter_window,0.2,0.42163702135578396,10,0.00020629634752263514,0.00043491674350704666,10,7,0.2,965.1
30,30.0,full_window,0.2,0.42163702135578396,10,0.00020629634752263514,0.00043491674350704666,10,30,0.2,965.1
30,30.0,half_window,0.2,0.42163702135578396,10,0.00020629634752263514,0.00043491674350704666,10,15,0.2,965.1
30,30.0,quarter_window,0.2,0.42163702135578396,10,0.00020629634752263514,0.00043491674350704666,10,7,0.2,965.1
30,31.0,full_window,0.1,0.31622776601683794,10,0.0001026694045174538,0.00032466916428833465,10,30,0.1,965.1
30,31.0,half_window,0.1,0.31622776601683794,10,0.0001026694045174538,0.00032466916428833465,10,15,0.1,965.1
30,31.0,quarter_window,0.1,0.31622776601683794,10,0.0001026694045174538,0.00032466916428833465,10,7,0.1,965.1
30,32.0,full_window,0.0,0.0,10,0.0,0.0,10,30,0.0,965.1
30,32.0,half_window,0.0,0.0,10,0.0,0.0,10,15,0.0,965.1
30,32.0,quarter_window,0.0,0.0,10,0.0,0.0,10,7,0.0,965.1
30,33.0,full_window,0.0,0.0,10,0.0,0.0,10,30,0.0,965.1
30,33.0,half_window,0.0,0.0,10,0.0,0.0,10,15,0.0,965.1
30,33.0,quarter_window,0.0,0.0,10,0.0,0.0,10,7,0.0,965.1
30,34.0,full_window,0.0,0.0,10,0.0,0.0,10,30,0.0,965.1
30,34.0,half_window,0.0,0.0,10,0.0,0.0,10,15,0.0,965.1
30,34.0,quarter_window,0.0,0.0,10,0.0,0.0,10,7,0.0,965.1
30,35.0,full_window,0.0,0.0,10,0.0,0.0,10,30,0.0,965.1
30,35.0,half_window,0.0,0.0,10,0.0,0.0,10,15,0.0,965.1
30,35.0,quarter_window,0.0,0.0,10,0.0,0.0,10,7,0.0,965.1
30,36.0,full_window,0.0,0.0,10,0.0,0.0,10,30,0.0,965.1
30,36.0,half_window,0.0,0.0,10,0.0,0.0,10,15,0.0,965.1
30,36.0,quarter_window,0.0,0.0,10,0.0,0.0,10,7,0.0,965.1
30,37.0,full_window,0.0,0.0,10,0.0,0.0,10,30,0.0,965.1
30,37.0,half_window,0.0,0.0,10,0.0,0.0,10,15,0.0,965.1
30,37.0,quarter_window,0.0,0.0,10,0.0,0.0,10,7,0.0,965.1
30,38.0,full_window,0.0,0.0,10,0.0,0.0,10,30,0.0,965.1
30,38.0,half_window,0.0,0.0,10,0.0,0.0,10,15,0.0,965.1
30,38.0,quarter_window,0.0,0.0,10,0.0,0.0,10,7,0.0,965.1
30,39.0,full_window,0.0,0.0,10,0.0,0.0,10,30,0.0,965.1
30,39.0,half_window,0.0,0.0,10,0.0,0.0,10,15,0.0,965.1
30,39.0,quarter_window,0.0,0.0,10,0.0,0.0,10,7,0.0,965.1
30,40.0,full_window,0.0,0.0,10,0.0,0.0,10,30,0.0,965.1
30,40.0,half_window,0.0,0.0,10,0.0,0.0,10,15,0.0,965.1
30,40.0,quarter_window,0.0,0.0,10,0.0,0.0,10,7,0.0,965.1
50,0.0,full_window,0.19311532972881143,0.004127276785914114,10,0.9761613759222498,0.003874706986476249,10,50,6676.2,965.1
50,0.0,half_window,0.1175235950042447,0.0031768201117219935,10,0.8106268521828512,0.008307742869270832,10,25,6676.2,965.1
50,0.0,quarter_window,0.06664033446954054,0.00250880394769463,10,0.4609175318770535,0.011494916837522145,10,12,6676.2,965.1
50,1.0,full_window,0.25337519116907803,0.00710532352455183,10,0.8593478953294206,0.012460313517184487,10,50,3967.4,965.1
50,1.0,half_window,0.1689863457594743,0.006621070933187582,10,0.6933684550834455,0.01302324037289858,10,25,3967.4,965.1
50,1.0,quarter_window,0.09856582833774151,0.004478633586707582,10,0.4048781180132666,0.010361346664058045,10,12,3967.4,965.1
50,2.0,full_window,0.3162827349849503,0.013302351171967814,10,0.7402639633121865,0.013140397450422555,10,50,2516.9,965.1
50,2.0,half_window,0.2292887675930257,0.01382374164163525,10,0.5972926824729866,0.013926510147100574,10,25,2516.9,965.1
50,2.0,quarter_window,0.13766815906851054,0.007986826846585885,10,0.35844557854818443,0.009376528493497537,10,12,2516.9,965.1
50,3.0,full_window,0.4020336807640925,0.01791590848158007,10,0.6276308397715764,0.009330336205904935,10,50,1601.3,965.1
50,3.0,half_window,0.3108440561094864,0.01904961310562895,10,0.5151824716309511,0.013017092107365694,10,25,1601.3,965.1
50,3.0,quarter_window,0.18889155417662443,0.010123602056125029,10,0.31290138712474336,0.009111970582376906,10,12,1601.3,965.1
50,4.0,full_window,0.5031378733691867,0.02642520761006243,10,0.5425460104246265,0.01476392029367746,10,50,1072.0,965.1
50,4.0,half_window,0.4085990187639686,0.027767425937448575,10,0.45312426115331234,0.015340699968973883,10,25,1072.0,965.1
50,4.0,quarter_window,0.24940499567721028,0.014063218935125826,10,0.2766331879295388,0.012720298118679632,10,12,1072.0,965.1
50,5.0,full_window,0.6155914601220718,0.033037180759740735,10,0.47652484961951586,0.016108304076339626,10,50,754.9,965.1
50,5.0,half_window,0.5174509775566789,0.03900604577358151,10,0.40386227427581717,0.01814185494258031,10,25,754.9,965.1
50,5.0,quarter_window,0.3182660931640495,0.016109980338846818,10,0.2486427796520355,0.012622139728690335,10,12,754.9,965.1
50,6.0,full_window,0.7140246955297708,0.034980019966990565,10,0.4223072615016137,0.013645646263708008,10,50,572.4,965.1
50,6.0,half_window,0.6146452151238779,0.04490011983786653,10,0.3638516549924092,0.013553732248893606,10,25,572.4,965.1
50,6.0,quarter_window,0.37937302084294167,0.020899041348578173,10,0.2245926034753954,0.009193040248366618,10,12,572.4,965.1
50,7.0,full_window,0.7999816237701342,0.03648054800111095,10,0.37318073082990805,0.012492623032183903,10,50,449.1,965.1
50,7.0,half_window,0.697889629161303,0.04818227860957424,10,0.3244288805177685,0.014708863034914454,10,25,449.1,965.1
50,7.0,quarter_window,0.42984220493388847,0.024469738126406432,10,0.19979987362275206,0.009845064040341842,10,12,449.1,965.1
50,8.0,full_window,0.8559734710018644,0.02928384842053228,10,0.3273519542220978,0.013384327888532742,10,50,366.9,965.1
50,8.0,half_window,0.7516012388671025,0.03837786421281094,10,0.2856479319750313,0.014052933650850148,10,25,366.9,965.1
50,8.0,quarter_window,0.46423407292378843,0.025686381535246824,10,0.17636359118093808,0.010461203557186364,10,12,366.9,965.1
50,9.0,full_window,0.9040775817561594,0.02846321267013024,10,0.2871455755838689,0.01539515325098305,10,50,304.7,965.1
50,9.0,half_window,0.7974507775236702,0.04020336956820088,10,0.2515520654438707,0.014913705835828269,10,25,304.7,965.1
50,9.0,quarter_window,0.4974695969428315,0.026145262614814768,10,0.15678877052237433,0.009238824865339583,10,12,304.7,965.1
50,10.0,full_window,0.9344150214325342,0.02635182485862197,10,0.24598883329284105,0.015289808783072744,10,50,252.2,965.1
50,10.0,half_window,0.828623501262735,0.04597351790128486,10,0.21629583323063928,0.01434723686226965,10,25,252.2,965.1
50,10.0,quarter_window,0.5077635228301798,0.030255517263209745,10,0.1324938343106815,0.009265239295181362,10,12,252.2,965.1
50,11.0,full_window,0.9592673543856153,0.020291094010863406,10,0.21051952344583524,0.014229393132519625,10,50,209.5,965.1
50,11.0,half_window,0.8554095064456965,0.041800814382488755,10,0.18561015669385006,0.014000610044427264,10,25,209.5,965.1
50,11.0,quarter_window,0.5208329739246522,0.027403355560511326,10,0.11288816535029023,0.007771538136001763,10,12,209.5,965.1
50,12.0,full_window,0.9746197104112367,0.01787004336408823,10,0.18005521470811112,0.01382826429854093,10,50,176.4,965.1
50,12.0,half_window,0.869844230585359,0.04086935591056936,10,0.15899409082031754,0.01380585327265576,10,25,176.4,965.1
50,12.0,quarter_window,0.5317503732633087,0.030837519057123376,10,0.09695149238339022,0.006287636598581914,10,12,176.4,965.1
50,13.0,full_window,0.9811720187418465,0.017299121963237844,10,0.15700291326930055,0.011999825121807622,10,50,152.5,965.1
50,13.0,half_window,0.8819975107545064,0.043545479444824994,10,0.13935492093444207,0.011635640221314652,10,25,152.5,965.1
50,13.0,quarter_window,0.5386924374344726,0.040759961609359706,10,0.08487488661214511,0.006465172492138957,10,12,152.5,965.1
50,14.0,full_window,0.9892457391873093,0.008366106275431853,10,0.13336366674472233,0.009135742152077967,10,50,128.5,965.1
50,14.0,half_window,0.89150170714672,0.046454194803402106,10,0.1187215327730012,0.009940667246442927,10,25,128.5,965.1
50,14.0,quarter_window,0.545009736408246,0.04765014250362876,10,0.07232280816717924,0.00560494104283136,10,12,128.5,965.1
50,15.0,full_window,0.9944383370116233,0.004811204176482367,10,0.1121906072759159,0.00810644958944408,10,50,107.5,965.1
50,15.0,half_window,0.8970541212551952,0.044337636070126286,10,0.10004549427174572,0.009840165429225963,10,25,107.5,965.1
50,15.0,quarter_window,0.5488455748126121,0.05853352740913095,10,0.06088899361802792,0.005537668719721691,10,12,107.5,965.1
50,16.0,full_window,1.0,0.0,10,0.09364398126619711,0.009696403681408025,10,50,89.1,965.1
50,16.0,half_window,0.8956428018676323,0.04490176743355077,10,0.08285763878174807,0.010897779322028145,10,25,89.1,965.1
50,16.0,quarter_window,0.5506038688923467,0.05961117701977463,10,0.050539238667712774,0.00562439326359393,10,12,89.1,965.1
50,17.0,full_window,1.0,0.0,10,0.07922849903617188,0.011479497274782454,10,50,75.6,965.1
50,17.0,half_window,0.9020470370665068,0.04704591541239416,10,0.07082099306708692,0.012240220623118038,10,25,75.6,965.1
50,17.0,quarter_window,0.549957383418754,0.06992016861337931,10,0.042754017143292126,0.006930988711075892,10,12,75.6,965.1
50,18.0,full_window,1.0,0.0,10,0.06673907085780979,0.010846333580129888,10,50,63.7,965.1
50,18.0,half_window,0.8979966304494648,0.04196412631834955,10,0.059367904142971925,0.01103944535279756,10,25,63.7,965.1
50,18.0,quarter_window,0.5408363475971958,0.07080059572876508,10,0.03542570762311174,0.00663531529309494,10,12,63.7,965.1
50,19.0,full_window,1.0,0.0,10,0.05659783204735105,0.010441096950165145,10,50,54.1,965.1
50,19.0,half_window,0.8946415634185338,0.04042973433703794,10,0.05015667843757184,0.009987377663152464,10,25,54.1,965.1
50,19.0,quarter_window,0.5533158831827174,0.09311732859922667,10,0.030478847052954117,0.005503123261170771,10,12,54.1,965.1
50,20.0,full_window,1.0,0.0,10,0.04685110872844294,0.009821299866390213,10,50,44.8,965.1
50,20.0,half_window,0.9002066255257745,0.03966475277093586,10,0.041757713019607304,0.009269368791860352,10,25,44.8,965.1
50,20.0,quarter_window,0.5648502425470511,0.12578950484697204,10,0.025607936551840366,0.0055782637027198025,10,12,44.8,965.1
50,21.0,full_window,1.0,0.0,10,0.0380461288887468,0.010201854407347572,10,50,36.3,965.1
50,21.0,half_window,0.8880593794626932,0.045287883693681794,10,0.03348046702842594,0.009885629458607263,10,25,36.3,965.1
50,21.0,quarter_window,0.5709461238778955,0.12722346406687793,10,0.020939302193612203,0.005901260753976657,10,12,36.3,965.1
50,22.0,full_window,1.0,0.0,10,0.03316709319222967,0.008776710852170388,10,50,31.6,965.1
50,22.0,half_window,0.8898444182129135,0.05457115748478971,10,0.029222225143731028,0.008712037677377512,10,25,31.6,965.1
50,22.0,quarter_window,0.5679086352780616,0.12666282585186195,10,0.018236644687059284,0.0056641474983570575,10,12,31.6,965.1
50,23.0,full_window,1.0,0.0,10,0.026533293244121958,0.00814790989530272,10,50,25.3,965.1
50,23.0,half_window,0.8935475150216219,0.07313433051056469,10,0.02341485166191566,0.0076197140983937945,10,25,25.3,965.1
50,23.0,quarter_window,0.5736939102604894,0.13767665078584657,10,0.014605577687827859,0.004768172095108705,10,12,25.3,965.1
50,24.0,full_window,1.0,0.0,10,0.021875660082236223,0.006568670792089188,10,50,20.8,965.1
50,24.0,half_window,0.8914602064602064,0.08388305284500752,10,0.01916653156604989,0.005902738775698764,10,25,20.8,965.1
50,24.0,quarter_window,0.5796264262053736,0.13959648953931428,10,0.012119911871066539,0.004169739175948359,10,12,20.8,965.1
50,25.0,full_window,1.0,0.0,10,0.017406817565906486,0.005691312944635261,10,50,16.5,965.1
50,25.0,half_window,0.8642526977853064,0.10501461491274937,10,0.014798801284300538,0.00523812526388624,10,25,16.5,965.1
50,25.0,quarter_window,0.5560649655118965,0.13194591059890373,10,0.009415221558978996,0.003949788306967889,10,12,16.5,965.1
50,26.0,full_window,1.0,0.0,10,0.013371058204793465,0.005231696927328269,10,50,12.7,965.1
50,26.0,half_window,0.8369954800101859,0.11423807033225922,10,0.01097131427099475,0.00442545956973756,10,25,12.7,965.1
50,26.0,quarter_window,0.5227011713776419,0.1602194178085826,10,0.0068317376212296745,0.003555118561864307,10,12,12.7,965.1
50,27.0,full_window,1.0,0.0,10,0.010387151894327236,0.004425442426233575,10,50,9.8,965.1
50,27.0,half_window,0.8552343489843489,0.15446357811350453,10,0.008498492879776024,0.003772399383241098,10,25,9.8,965.1
50,27.0,quarter_window,0.5371898934398934,0.23691809337528222,10,0.005183427425615008,0.0028742872064942628,10,12,9.8,965.1
50,28.0,full_window,1.0,0.0,10,0.00882020190798401,0.0032769915903237672,10,50,8.3,965.1
50,28.0,half_window,0.839639527139527,0.1702974812909364,10,0.007036474687766485,0.0027568879060489294,10,25,8.3,965.1
50,28.0,quarter_window,0.5344871794871795,0.2614077130645284,10,0.004344570737197263,0.0024975914935735036,10,12,8.3,965.1
50,29.0,full_window,1.0,0.0,10,0.007046903927445563,0.0029218062060279836,10,50,6.6,965.1
50,29.0,half_window,0.8244444444444443,0.20379122698862887,10,0.005574152530475786,0.002847951846492696,10,25,6.6,965.1
50,29.0,quarter_window,0.5877777777777777,0.2773799620503449,10,0.003923607974366694,0.0025883869939326335,10,12,6.6,965.1
50,30.0,full_window,1.0,0.0,10,0.005483062235535888,0.0032879345707372133,10,50,5.2,965.1
50,30.0,half_window,0.8695238095238095,0.1964692117650492,10,0.004539137524039689,0.002873509039394102,10,25,5.2,965.1
50,30.0,quarter_window,0.6484523809523809,0.28295517981978713,10,0.0030970565231620436,0.002273238424576154,10,12,5.2,965.1
50,31.0,full_window,1.0,0.0,10,0.0045568583825093805,0.0029974390134535575,10,50,4.3,965.1
50,31.0,half_window,0.8966666666666667,0.1808416536744334,10,0.0038213113207737626,0.0024801551427244017,10,25,4.3,965.1
50,31.0,quarter_window,0.6490476190476191,0.2654739957676145,10,0.0025810474890182946,0.0018843017284056783,10,12,4.3,965.1
50,32.0,full_window,0.9,0.31622776601683794,10,0.003621771669832123,0.0027361782681097563,10,50,3.4,965.1
50,32.0,half_window,0.7714285714285715,0.34305549817767383,10,0.002886224608096506,0.002253034020999976,10,25,3.4,965.1
50,32.0,quarter_window,0.5702380952380952,0.3344863843946822,10,0.001954161607780616,0.001755784416666986,10,12,3.4,965.1
50,33.0,full_window,0.8,0.4216370213557839,10,0.002691487973668941,0.0022620877038120753,10,50,2.6,965.1
50,33.0,half_window,0.7266666666666667,0.4115013163202924,10,0.0022702078945153166,0.0017338418290831518,10,25,2.6,965.1
50,33.0,quarter_window,0.5166666666666667,0.4058978768357296,10,0.001441771837204608,0.0012900678557769465,10,12,2.6,965.1
50,34.0,full_window,0.7,0.48304589153964794,10,0.001970422633491782,0.0017364822945593417,10,50,1.9,965.1
50,34.0,half_window,0.65,0.45946829173634074,10,0.00175978259391497,0.0014706839829382891,10,25,1.9,965.1
50,34.0,quarter_window,0.375,0.4030171702374141,10,0.0010362783309379447,0.001089969392569123,10,12,1.9,965.1
50,35.0,full_window,0.6,0.5163977794943222,10,0.0015587418757022392,0.001575098582432315,10,50,1.5,965.1
50,35.0,half_window,0.575,0.5006939628599933,10,0.00145303363045911,0.0014019887366396935,10,25,1.5,965.1
50,35.0,quarter_window,0.4083333333333333,0.44174527602328567,10,0.0009351660963575605,0.0010337937581782542,10,12,1.5,965.1
50,36.0,full_window,0.6,0.5163977794943222,10,0.0011418054886027918,0.001146155017850191,10,50,1.1,965.1
50,36.0,half_window,0.5666666666666667,0.4981447060324421,10,0.0010360972433596629,0.0009740036578392115,10,25,1.1,965.1
50,36.0,quarter_window,0.35,0.4743416490252569,10,0.0005182297092581131,0.0007329015169298969,10,12,1.1,965.1
50,37.0,full_window,0.6,0.5163977794943222,10,0.0011418054886027918,0.001146155017850191,10,50,1.1,965.1
50,37.0,half_window,0.5666666666666667,0.4981447060324421,10,0.0010360972433596629,0.0009740036578392115,10,25,1.1,965.1
50,37.0,quarter_window,0.35,0.4743416490252569,10,0.0005182297092581131,0.0007329015169298969,10,12,1.1,965.1
50,38.0,full_window,0.4,0.5163977794943222,10,0.0008346492251083403,0.0011880565191306495,10,50,0.8,965.1
50,38.0,half_window,0.36666666666666664,0.48304589153964794,10,0.0007289409798652113,0.000987085037770852,10,25,0.8,965.1
50,38.0,quarter_window,0.2,0.42163702135578396,10,0.0003121856803440458,0.0007009427368218329,10,12,0.8,965.1
50,39.0,full_window,0.4,0.5163977794943222,10,0.0006262715753477576,0.0008817985735801643,10,50,0.6,965.1
50,39.0,half_window,0.35,0.4743416490252569,10,0.0005205633301046286,0.0007347068682275854,10,25,0.6,965.1
50,39.0,quarter_window,0.2,0.42163702135578396,10,0.0003121856803440458,0.0007009427368218329,10,12,0.6,965.1
50,40.0,full_window,0.4,0.5163977794943222,10,0.0006262715753477576,0.0008817985735801643,10,50,0.6,965.1
50,40.0,half_window,0.35,0.4743416490252569,10,0.0005205633301046286,0.0007347068682275854,10,25,0.6,965.1
50,40.0,quarter_window,0.2,0.42163702135578396,10,0.0003121856803440458,0.0007009427368218329,10,12,0.6,965.1
80,0.0,full_window,0.2949278871588447,0.00483362040445016,10,0.9762235835594864,0.003863959901712417,10,80,4332.7,965.1
80,0.0,half_window,0.18756841122815401,0.003932506522656224,10,0.8459160210274991,0.009556616765764936,10,40,4332.7,965.1
80,0.0,quarter_window,0.11146446406408324,0.003887895282226872,10,0.5004099422276245,0.014478627881444805,10,20,4332.7,965.1
80,1.0,full_window,0.3663228327589706,0.008066085788860125,10,0.8818988925311008,0.010132573392073458,10,80,2889.9,965.1
80,1.0,half_window,0.2497244217039391,0.006891332628446564,10,0.7519775933261783,0.0102972643886406,10,40,2889.9,965.1
80,1.0,quarter_window,0.15149050352709387,0.005370287875770449,10,0.4535079790664517,0.013198308911490054,10,20,2889.9,965.1
80,2.0,full_window,0.42568518693358665,0.00899874561875977,10,0.798070034738539,0.014300288540476621,10,80,2064.4,965.1
80,2.0,half_window,0.31345598682231923,0.009741468283958441,10,0.674748346959938,0.014487762042608685,10,40,2064.4,965.1
80,2.0,quarter_window,0.19370296663748937,0.00703126073009692,10,0.41417599408517364,0.010574024429338233,10,20,2064.4,965.1
80,3.0,full_window,0.5017512269003073,0.015642868772378037,10,0.7103575253452171,0.01628063307566887,10,80,1469.1,965.1
80,3.0,half_window,0.3941647319950335,0.01537047882138488,10,0.6033671177625399,0.013925899928730825,10,40,1469.1,965.1
80,3.0,quarter_window,0.2455024202857488,0.009359025201234026,10,0.3735056364543944,0.009251664360515758,10,20,1469.1,965.1
80,4.0,full_window,0.5859126810581008,0.021699238687718378,10,0.6365105405303938,0.012540657651943449,10,80,1084.1,965.1
80,4.0,half_window,0.48500680666258766,0.021850975295950814,10,0.5481780344012666,0.014111178751772833,10,40,1084.1,965.1
80,4.0,quarter_window,0.30262144638953375,0.013892346958526106,10,0.33954346307923167,0.00742284992634556,10,20,1084.1,965.1
80,5.0,full_window,0.662580940045094,0.01698020330328322,10,0.5700340909110182,0.012049619200601634,10,80,837.0,965.1
80,5.0,half_window,0.5672442418081509,0.019879080910695467,10,0.4949764406590389,0.014654236085402783,10,40,837.0,965.1
80,5.0,quarter_window,0.35413892969984423,0.014515437627304699,10,0.30699368595980164,0.01050730075736853,10,20,837.0,965.1
80,6.0,full_window,0.7378560601661813,0.016979788623130446,10,0.5182373732742224,0.011893667314620555,10,80,672.1,965.1
80,6.0,half_window,0.6498146914116177,0.020180045345909964,10,0.4552976042582223,0.014884334673258304,10,40,672.1,965.1
80,6.0,quarter_window,0.4057249467388112,0.013206404742162302,10,0.28255402038031197,0.010573271726702107,10,20,672.1,965.1
80,7.0,full_window,0.8062952636342666,0.019990174793676947,10,0.4769100028481274,0.014065613840650994,10,80,561.1,965.1
80,7.0,half_window,0.7235824211397681,0.027119835122299842,10,0.42307884352201197,0.01465442690389309,10,40,561.1,965.1
80,7.0,quarter_window,0.45174951190151963,0.01705527308016554,10,0.2625639549735941,0.010554810855080296,10,20,561.1,965.1
80,8.0,full_window,0.8563621312342832,0.01817047294043254,10,0.44559675898451767,0.016547960819580678,10,80,489.6,965.1
80,8.0,half_window,0.7767950977568097,0.02824240286841701,10,0.39633159187847,0.014682627831536094,10,40,489.6,965.1
