Bin_Center,mean_density,sd_density,n_datasets,se_density
-495000.0,0.02251785714285714,0.06086002244749229,280,0.0036370819996988093
-494000.0,0.024925,0.06979743925733752,280,0.004171194812932466
-493000.0,0.015560714285714287,0.031840607053768365,280,0.0019028402244619222
-492000.0,0.015617857142857143,0.031846749450906875,280,0.0019032073029014143
-491000.0,0.02302142857142857,0.044994777531623904,280,0.002688952268821663
-490000.0,0.015125000000000001,0.02700846973221523,280,0.0016140647859142834
-489000.0,0.021610714285714285,0.03470007529234508,280,0.0020737261367734182
-488000.0,0.013528571428571428,0.02119881746114986,280,0.0012668716556811905
-487000.0,0.014642857142857141,0.025488368681499316,280,0.0015232213726695369
-486000.0,0.011714285714285714,0.021338972948880573,280,0.0012752475481157385
-485000.0,0.016375,0.02724675673705353,280,0.0016283051581850506
-484000.0,0.019328571428571428,0.02833363512986463,280,0.0016932585656828111
-483000.0,0.028764285714285714,0.04174424789672079,280,0.002494695968065389
-482000.0,0.024025,0.03546581093841946,280,0.002119487594342181
-481000.0,0.036475,0.06246535455525135,280,0.0037330189428326456
-480000.0,0.017364285714285714,0.029331918517758286,280,0.0017529174089544993
-479000.0,0.02347857142857143,0.036004374058673586,280,0.0021516728968051873
-478000.0,0.01405357142857143,0.023259036585768247,280,0.0013899932976432783
-477000.0,0.02025,0.03830216123870237,280,0.0022889919455917973
-476000.0,0.016146428571428572,0.027327890648033287,280,0.0016331538367645602
-475000.0,0.0141,0.025330729917161895,280,0.0015138006546157267
-474000.0,0.031232142857142854,0.04710515616498038,280,0.002815071514777447
-473000.0,0.019325000000000002,0.036127781236341264,280,0.0021590478862724685
-472000.0,0.02012142857142857,0.03458032420791669,280,0.002066569640668037
-471000.0,0.02135357142857143,0.03229112622807259,280,0.0019297638947710287
-470000.0,0.01507142857142857,0.026476104830282843,280,0.0015822498978445292
-469000.0,0.021628571428571428,0.03538945489358561,280,0.0021149244478781293
-468000.0,0.023460714285714286,0.03727326041735949,280,0.002227503360699964
-467000.0,0.009717857142857143,0.01743032321658769,280,0.001041661048920555
-466000.0,0.010192857142857142,0.015780027496590073,280,0.0009430370160003923
-465000.0,0.014407142857142856,0.023795845072271192,280,0.001422073740683369
-464000.0,0.014828571428571429,0.02496203363910676,280,0.0014917668376313962
-463000.0,0.010960714285714285,0.021589736697578386,280,0.001290233548447117
-462000.0,0.01862857142857143,0.03957739894071417,280,0.002365201974849115
-461000.0,0.025342857142857143,0.04091345379560243,280,0.002445046524159243
-460000.0,0.019203571428571427,0.03059888467692215,280,0.0018286331189790574
-459000.0,0.031214285714285715,0.0517272673688851,280,0.003091295492099045
-458000.0,0.014473015873015874,0.023348680770908348,315,0.0013155491263887394
-457000.0,0.017653968253968255,0.04066279236903678,315,0.0022910887986555793
-456000.0,0.017276190476190476,0.02874514478131282,315,0.001619605427647583
-455000.0,0.005501587301587302,0.009007206811354636,315,0.0005074986106557364
-454000.0,0.01860952380952381,0.030448608234254212,315,0.0017155847199827794
-453000.0,0.013742857142857142,0.02305256879648056,315,0.0012988651067178257
-452000.0,0.01397142857142857,0.02879295422357416,315,0.0016222991845504743
-451000.0,0.008136507936507937,0.014852687478913515,315,0.0008368541344637814
-450000.0,0.017285714285714286,0.03301168899882356,315,0.0018599979608753532
-449000.0,0.032634920634920635,0.04945025860426529,315,0.0027862064304546826
-448000.0,0.030438095238095236,0.04067768065372824,315,0.0022919276584657524
-447000.0,0.009387301587301587,0.017099069629246656,315,0.0009634234299371314
-446000.0,0.017123809523809524,0.02883746299634409,315,0.0016248069697957575
-445000.0,0.012149206349206349,0.019611837328023383,315,0.0011050018507215002
-444000.0,0.02524761904761905,0.044609083566799476,315,0.0025134371184013684
-443000.0,0.02729206349206349,0.03841290629374796,315,0.002164322079376593
-442000.0,0.025694285714285715,0.0378752396446759,350,0.0020245167170333546
-441000.0,0.041682857142857146,0.0608368996463127,350,0.0032518690707150125
-440000.0,0.024185714285714286,0.035005072435194386,350,0.001871099826452885
-439000.0,0.02649714285714286,0.040701847537421156,350,0.002175605264196266
-438000.0,0.030854545454545454,0.041636880641391164,385,0.002122011927910865
-437000.0,0.01533246753246753,0.02564965501696227,385,0.0013072274640738822
-436000.0,0.027818181818181822,0.05084851052614299,385,0.0025914800578435314
-435000.0,0.02664415584415584,0.03714639707989613,385,0.0018931556943795878
-434000.0,0.041485714285714285,0.055032806774037685,385,0.002804731540931784
-433000.0,0.04700519480519481,0.07515553299398783,385,0.00383028063113837
-432000.0,0.050784415584415585,0.07666202046315708,385,0.003907058341898179
-431000.0,0.04784935064935065,0.0695110014961972,385,0.003542608668655349
-430000.0,0.05177402597402597,0.07162826018357843,385,0.003650514163012425
-429000.0,0.034036363636363635,0.03935381344388061,385,0.002005656049403402
-428000.0,0.04758441558441558,0.05465034467558438,385,0.0027852394675009773
-427000.0,0.044909090909090905,0.050215520358236704,385,0.0025592198917154243
-426000.0,0.03375952380952381,0.052808627158808054,420,0.0025767971548296335
-425000.0,0.021166666666666667,0.028488340089972614,420,0.0013900886585993448
-424000.0,0.02819285714285714,0.03644610165636552,420,0.001778387663256838
-423000.0,0.03612857142857143,0.04692305836226865,420,0.0022896108039353125
-422000.0,0.031869047619047616,0.041739326236768584,420,0.002036670575964254
-421000.0,0.027692857142857144,0.038664747734263614,420,0.0018866465067202249
-420000.0,0.04178571428571429,0.06104591007364931,420,0.0029787354047041983
-419000.0,0.03841666666666667,0.05313117201734173,420,0.002592535732378243
-418000.0,0.036404761904761905,0.045641834599144164,420,0.0022270934857404837
-417000.0,0.02685,0.03574977844282697,420,0.0017444105695124368
-416000.0,0.02761190476190476,0.03851583502503706,420,0.0018793803105303668
-415000.0,0.024852380952380952,0.03528049376271435,420,0.0017215118218346604
-414000.0,0.019176190476190475,0.025039966235611777,420,0.001221825243798117
-413000.0,0.030628571428571432,0.03577375396704469,420,0.0017455804553040898
-412000.0,0.027035714285714288,0.03421281369906536,420,0.001669414369234623
-411000.0,0.029721428571428572,0.04455894723154835,420,0.0021742539926888934
-410000.0,0.02485952380952381,0.03102607694902284,420,0.0015139175378929095
-409000.0,0.02265952380952381,0.03266274880773564,420,0.0015937789472084414
-408000.0,0.025869047619047618,0.036930360756837796,420,0.0018020170878306826
-407000.0,0.023633333333333333,0.03478942907690807,420,0.0016975503186996202
-406000.0,0.026592857142857144,0.03510881069583479,420,0.0017131345459600706
-405000.0,0.017528571428571428,0.025897478113823813,420,0.001263667539023185
-404000.0,0.022509523809523813,0.027908260977691793,420,0.0013617836961998062
-403000.0,0.028873809523809524,0.03635519259215001,420,0.0017739517551368586
-402000.0,0.03202857142857143,0.0441040118303255,420,0.0021520554181268816
-401000.0,0.02272142857142857,0.03099281644164241,420,0.0015122945913139663
-400000.0,0.038040476190476194,0.0591717759895576,420,0.0028872870252351765
-399000.0,0.024935714285714287,0.04287154772690758,420,0.0020919173277052813
-398000.0,0.02628809523809524,0.032865028837173335,420,0.0016036492019826552
-397000.0,0.015685714285714285,0.022540047324235882,420,0.0010998416913992593
-396000.0,0.02109761904761905,0.030377379695778528,420,0.0014822643530547778
-395000.0,0.03225,0.0433499042729892,420,0.0021152587371161048
-394000.0,0.017473809523809523,0.023037621607258862,420,0.0011241208303542315
-393000.0,0.019407142857142855,0.024124843282730308,420,0.001177171815974422
-392000.0,0.026402380952380955,0.03576924845630662,420,0.001745360608891192
-391000.0,0.02079047619047619,0.030537412474404075,420,0.0014900731530715192
-390000.0,0.022845238095238096,0.03271366119561454,420,0.0015962632173606916
-389000.0,0.029073809523809526,0.03854194355063755,420,0.0018806542761322716
-388000.0,0.03253095238095238,0.04299621445342248,420,0.0020980004410802882
-387000.0,0.03132619047619048,0.036719874633366116,420,0.0017917464166681495
-386000.0,0.027885714285714285,0.03939889977885831,420,0.0019224694584139888
-385000.0,0.019819047619047618,0.02596345180517668,420,0.0012668867255333826
-384000.0,0.01920952380952381,0.024619275773862706,420,0.0012012976511826335
-383000.0,0.025064285714285713,0.03482788448463007,420,0.0016994267504596785
-382000.0,0.02533095238095238,0.03216859664438791,420,0.0015696667905955052
-381000.0,0.03081904761904762,0.041736422845410445,420,0.002036528904972344
-380000.0,0.019990476190476194,0.024758786772492155,420,0.0012081050908696136
-379000.0,0.01841190476190476,0.025952763243841825,420,0.0012663651771440624
-378000.0,0.016504761904761904,0.023471965224379655,420,0.0011453146287358769
-377000.0,0.02635238095238095,0.03476349852416658,420,0.0016962850372840197
-376000.0,0.028757142857142856,0.041414178696043816,420,0.0020208050005286375
-375000.0,0.03641666666666667,0.046735790237258566,420,0.002280473055092399
-374000.0,0.027528571428571427,0.036340036145706536,420,0.0017732121962773671
-373000.0,0.03458095238095238,0.04851346902557167,420,0.00236721489805209
-372000.0,0.03377142857142857,0.0492085828210145,420,0.002401132978236099
-371000.0,0.03213571428571429,0.06790441942387015,420,0.003313396393464134
-370000.0,0.02229047619047619,0.036616067847240294,420,0.0017866811641605123
-369000.0,0.03487619047619048,0.05624175488560788,420,0.0027443166347809124
-368000.0,0.024752380952380953,0.0295608368128591,420,0.001442421140104444
-367000.0,0.02638095238095238,0.036180502391031225,420,0.0017654277461360975
-366000.0,0.03149285714285714,0.0477381226046069,420,0.002329381866613095
-365000.0,0.027892857142857143,0.03547577002857521,420,0.0017310403279395968
-364000.0,0.022595238095238095,0.03256156974910015,420,0.0015888419146732793
-363000.0,0.025264285714285715,0.03555055106285734,420,0.0017346892687801515
-362000.0,0.02485952380952381,0.032055542188139094,420,0.0015641502979904863
-361000.0,0.019588095238095238,0.029150000531208035,420,0.001422374382242785
-360000.0,0.026554761904761907,0.039386759235126224,420,0.0019218770605382996
-359000.0,0.023135714285714287,0.03214760350606384,420,0.0015686424303344112
-358000.0,0.018745238095238096,0.02381560730895789,420,0.0011620826455062813
-357000.0,0.028593406593406593,0.038379044513286414,455,0.001799237358433906
-356000.0,0.03271868131868132,0.04011294602476716,455,0.001880523915065642
-355000.0,0.04243516483516484,0.060940352099529416,455,0.002856927772019731
-354000.0,0.03367252747252747,0.03965334942031751,455,0.0018589776939175642
-353000.0,0.047687912087912086,0.059077744706783064,455,0.002769607390607832
-352000.0,0.04663736263736264,0.08498700554774083,455,0.0039842522736590925
-351000.0,0.03356043956043956,0.04895390459541258,455,0.0022949944457002656
-350000.0,0.03394725274725275,0.06255444736873458,455,0.002932597725382431
-349000.0,0.04566153846153846,0.05932498186597994,455,0.002781198047406651
-348000.0,0.04114725274725275,0.05226839271296959,455,0.0024503800453373106
-347000.0,0.034942857142857144,0.04460088584602856,455,0.0020909217790880583
-346000.0,0.04367252747252747,0.051813121639159,455,0.002429036608193357
-345000.0,0.030751648351648352,0.03872855200842167,455,0.001815622522532567
-344000.0,0.034248351648351646,0.04723548972507537,455,0.0022144339140036337
-343000.0,0.031404395604395605,0.046157974077557555,455,0.002163919201303061
-342000.0,0.027501098901098902,0.04087608192671632,455,0.0019163002779678958
-341000.0,0.04360659340659341,0.06310020316330696,455,0.0029581831516646427
-340000.0,0.04945274725274725,0.06446828838424118,455,0.0030223199760760476
-339000.0,0.03749010989010989,0.047762852722677294,455,0.002239157072664152
-338000.0,0.03249450549450549,0.04628131125525751,455,0.0021697013373779893
-337000.0,0.02130989010989011,0.027550886259580448,455,0.0012916054697255353
-336000.0,0.020793406593406595,0.027174691039333204,455,0.0012739691657758943
-335000.0,0.025971428571428572,0.04105746023448397,455,0.0019248034241895818
-334000.0,0.027586813186813185,0.04386021851810834,455,0.002056198759183169
-333000.0,0.029773626373626374,0.034867517782196836,455,0.0016346144461170447
-332000.0,0.02298021978021978,0.033324093424949484,455,0.001562257596208629
-331000.0,0.030632967032967036,0.054147654744273806,455,0.0025384812082476687
-330000.0,0.025984615384615384,0.035074272745236675,455,0.0016443072682875944
-329000.0,0.029162637362637363,0.039516459650851404,455,0.001852560202540843
-328000.0,0.03693846153846154,0.054301943339915205,455,0.002545714369176472
-327000.0,0.03762197802197802,0.053492536846568156,455,0.0025077688074915056
-326000.0,0.02707692307692308,0.03316154252151074,455,0.0015546370923158622
-325000.0,0.036061538461538464,0.040769532680480294,455,0.001911305172259246
-324000.0,0.030252747252747254,0.03395617589191247,455,0.001591890079314798
-323000.0,0.03467032967032967,0.04061776670815419,455,0.001904190273735557
-322000.0,0.038162637362637364,0.04424063067724765,455,0.0020740327562773124
-321000.0,0.04131868131868132,0.047594024520557374,455,0.0022312422844701354
-320000.0,0.0366989010989011,0.045520672300826924,455,0.0021340420331809338
-319000.0,0.03978021978021978,0.05136103577174336,455,0.0024078424958284012
-318000.0,0.034551648351648354,0.03825207766272097,455,0.0017932850606704493
-317000.0,0.039435164835164835,0.05423094353301977,455,0.0025423858468896906
-316000.0,0.032615384615384616,0.038300852071464477,455,0.0017955716402208196
-315000.0,0.03148351648351648,0.041985827962797706,455,0.0019683259745899243
-314000.0,0.0326,0.03959295091445616,455,0.0018561461682889962
-313000.0,0.0347956043956044,0.047226653584918926,455,0.0022140196693637413
-312000.0,0.030973626373626374,0.032975350676512166,455,0.001545908283988151
-311000.0,0.034747252747252745,0.04253596389897415,455,0.001994116745077788
-310000.0,0.040454945054945055,0.0407165669551291,455,0.0019088221007555921
-309000.0,0.030109890109890108,0.033426443194175606,455,0.0015670558273984383
-308000.0,0.028778021978021977,0.039193594398750774,455,0.0018374240460604875
-307000.0,0.03052967032967033,0.035619790737479444,455,0.0016698815462246406
-306000.0,0.033536263736263734,0.040584744417104024,455,0.0019026421648529097
-305000.0,0.03971208791208791,0.04350981669364653,455,0.002039771668278995
-304000.0,0.03354945054945055,0.03600577038196461,455,0.0016879765510576124
-303000.0,0.02769010989010989,0.031007008781890475,455,0.0014536309926723684
-302000.0,0.04063956043956044,0.049813194824875284,455,0.0023352785930049573
-301000.0,0.032810989010989014,0.04287502957333066,455,0.002010012389067925
-300000.0,0.052978021978021976,0.06589883082094707,455,0.003089384839925257
-299000.0,0.05610769230769231,0.06107061924863479,455,0.0028630347901651655
-298000.0,0.03005274725274725,0.03119932840072431,455,0.0014626470754684321
-297000.0,0.03443736263736264,0.03990572493887111,455,0.0018708092407185423
-296000.0,0.03422417582417582,0.04351254652385958,455,0.0020398996446933065
-295000.0,0.026745054945054945,0.029189432429916746,455,0.0013684216990135587
-294000.0,0.043283516483516485,0.0501966271743191,455,0.002353254178804457
-293000.0,0.04740219780219781,0.061526424211198076,455,0.002884403256399897
-292000.0,0.03355384615384615,0.03340752344666865,455,0.001566168855954559
-291000.0,0.04614505494505494,0.04665824823732961,455,0.0021873724156583427
-290000.0,0.0332967032967033,0.0381090755738077,455,0.0017865810193382643
-289000.0,0.032589010989010986,0.03627690085113826,455,0.0017006873435052475
-288000.0,0.03385934065934066,0.03609724377809038,455,0.0016922648900118385
-287000.0,0.034448351648351645,0.03977747952337979,455,0.001864797002906838
-286000.0,0.03553406593406593,0.04252222072585344,455,0.001993472455184285
-285000.0,0.03205714285714286,0.035579795356827607,455,0.0016680065338592685
-284000.0,0.022953846153846155,0.025711463648104928,455,0.0012053720076243856
-283000.0,0.031883516483516484,0.03849277140142255,455,0.0018045689571849412
-282000.0,0.03059120879120879,0.03679051199378285,455,0.0017247658052614843
-281000.0,0.024265934065934067,0.027909577958145665,455,0.0013084211959220335
-280000.0,0.03184175824175824,0.0337355812434838,455,0.0015815484426858286
-279000.0,0.03744395604395604,0.04961016133478368,455,0.002325760236177195
-278000.0,0.037184615384615385,0.03877560237939293,455,0.0018178282779455334
-277000.0,0.031316483516483515,0.03821704841257659,455,0.0017916428640942451
-276000.0,0.038918681318681314,0.049371289325993856,455,0.0023145617436782476
-275000.0,0.03358021978021978,0.04552969747730043,455,0.0021344651399800617
-274000.0,0.033413186813186814,0.040117237906750085,455,0.0018807251215964352
-273000.0,0.03851208791208791,0.05421708858810315,455,0.002541736317053574
-272000.0,0.030799999999999998,0.03439011742072791,455,0.0016122335719661162
-271000.0,0.04507692307692308,0.046616494870763504,455,0.0021854149876421214
-270000.0,0.03681538461538462,0.0359235143288488,455,0.0016841203278086967
-269000.0,0.03832527472527472,0.045870240737670535,455,0.0021504300542709493
-268000.0,0.04491868131868132,0.04931097918172763,455,0.002311734360505153
-267000.0,0.04304175824175824,0.049778721959260565,455,0.002333662480137822
-266000.0,0.03157582417582418,0.049793209691912435,455,0.002334341675520532
-265000.0,0.04315604395604396,0.07089099283669624,455,0.003323421005025228
-264000.0,0.04136483516483517,0.06688637609383664,455,0.0031356816764062335
-263000.0,0.05286153846153846,0.07333290029959533,455,0.0034378993926142045
-262000.0,0.04467252747252747,0.050060980580063134,455,0.0023468949683805194
-261000.0,0.0342021978021978,0.039407768800771514,455,0.0018474646968954125
-260000.0,0.02798021978021978,0.025130620088467483,455,0.001178141641544177
-259000.0,0.042758241758241756,0.047182077875743286,455,0.002211929927885166
-258000.0,0.03343296703296703,0.03565391976320823,455,0.0016714815396292949
-257000.0,0.034331868131868136,0.03619522712688392,455,0.0016968584202544366
-256000.0,0.04371208791208791,0.04940779878149589,455,0.0023162733333519456
-255000.0,0.05208131868131868,0.059146871460319786,455,0.0027728481027987644
-254000.0,0.04754725274725275,0.05332645561057512,455,0.0024999827990558315
-253000.0,0.03630989010989011,0.051689800489627555,455,0.002423255223530558
-252000.0,0.03255604395604396,0.03446527719796934,455,0.0016157571166707672
-251000.0,0.03356483516483517,0.036715354593320995,455,0.0017212423719819784
-250000.0,0.022061538461538462,0.02354676090611558,455,0.0011038891777966863
-249000.0,0.026182417582417582,0.028880349375405862,455,0.0013539316619220329
-248000.0,0.03228351648351648,0.029255912703857672,455,0.0013715383423273868
-247000.0,0.04120879120879121,0.03964454300891646,455,0.0018585648429832213
-246000.0,0.028525274725274722,0.03688461169709536,455,0.0017291772673956912
-245000.0,0.03324175824175824,0.04016972270818455,455,0.0018831856470391197
-244000.0,0.035705494505494505,0.043912772375169246,455,0.002058662522003555
-243000.0,0.04120439560439561,0.047904318899054985,455,0.00224578910930606
-242000.0,0.04693406593406593,0.04972816019370865,455,0.002331292108007846
-241000.0,0.03561098901098901,0.042753729390229867,455,0.0020043257487727434
-240000.0,0.03834505494505494,0.044562454969328695,455,0.002089120111799238
-239000.0,0.037529670329670334,0.036755872480262936,455,0.0017231418798200513
-238000.0,0.05347912087912088,0.05575839858210872,455,0.0026139940440843322
-237000.0,0.05710549450549451,0.055420199729212895,455,0.002598139037311065
-236000.0,0.04742857142857143,0.04753972205498071,455,0.0022286965456181224
-235000.0,0.05242857142857143,0.05947193149393998,455,0.00278808715222379
-234000.0,0.061013186813186814,0.06708604378452242,455,0.003145042242124062
-233000.0,0.050643956043956044,0.06681917740362223,455,0.003132531353218022
-232000.0,0.05415824175824176,0.05211366361356459,455,0.002443126233273544
-231000.0,0.045476923076923075,0.04019242010234636,455,0.0018842497172897718
-230000.0,0.05767472527472527,0.05279838343833921,455,0.0024752263937756723
-229000.0,0.03941318681318681,0.03750325451014469,455,0.0017581796898082573
-228000.0,0.04274945054945055,0.04349144017666202,455,0.002038910163874815
-227000.0,0.03948571428571429,0.03728594286801603,455,0.0017479919628885538
-226000.0,0.05146153846153846,0.049003080837317026,455,0.0022972998634797842
-225000.0,0.042850549450549454,0.05462281230536177,455,0.0025607569382949825
-224000.0,0.03638241758241758,0.035606310982852746,455,0.0016692496055806135
-223000.0,0.04568571428571428,0.047889926495934716,455,0.002245114383040724
-222000.0,0.03966153846153846,0.03551564391061539,455,0.0016649990676733237
-221000.0,0.0458,0.05318670464186322,455,0.0024934311725895515
-220000.0,0.05435824175824176,0.04671024674615623,455,0.002189810143351937
-219000.0,0.03860439560439561,0.0338320154140973,455,0.0015860693463351449
-218000.0,0.039307692307692314,0.03761586866017188,455,0.001763459122592131
-217000.0,0.07185274725274725,0.06919115980281651,455,0.003243731603258134
-216000.0,0.06627032967032967,0.0572189116762571,455,0.0026824639540260434
-215000.0,0.052610989010989005,0.05221318012279199,455,0.0024477916391859003
-214000.0,0.04507472527472527,0.04184930642061963,455,0.001961925745974729
-213000.0,0.04376263736263736,0.04680200974720012,455,0.002194112059194136
-212000.0,0.0349010989010989,0.03649333260721671,455,0.0017108338207306767
-211000.0,0.03946153846153846,0.03459854969214359,455,0.0016220050275661771
-210000.0,0.05746153846153846,0.06052809223137448,455,0.0028376007312980525
-209000.0,0.07871648351648353,0.07628566799728591,455,0.0035763272774101003
-208000.0,0.08321538461538461,0.11227819929051246,455,0.005263683170414569
-207000.0,0.05775604395604396,0.06783420967282211,455,0.0031801167999617034
-206000.0,0.053081318681318684,0.06484362741147656,455,0.0030399161410781844
-205000.0,0.05543076923076923,0.062017220310537524,455,0.0029074121324285714
-204000.0,0.05641020408163266,0.05610909161189889,490,0.002534750384809269
-203000.0,0.04868775510204081,0.051136675326592045,490,0.002310119514293794
-202000.0,0.046995918367346935,0.057283137628073785,490,0.0025877883775086916
-201000.0,0.03333673469387755,0.03415187535909215,490,0.0015428244642987435
-200000.0,0.03776530612244898,0.049784566768747755,490,0.002249037475913887
-199000.0,0.03522448979591837,0.0337318096437991,490,0.0015238478296234026
-198000.0,0.04166938775510204,0.06059372973723413,490,0.0027373456842047983
-197000.0,0.023946938775510206,0.026477857416151097,490,0.0011961476713745465
-196000.0,0.025412244897959183,0.024596902665112094,490,0.0011111747972460007
-195000.0,0.04371428571428572,0.04291414361118479,490,0.0019386633949558178
-194000.0,0.05326734693877551,0.0474846219332663,490,0.0021451365591587065
-193000.0,0.03560816326530612,0.033662245372088194,490,0.0015207052361608702
-192000.0,0.035524489795918365,0.046422664897669635,490,0.0020971622304483354
-191000.0,0.04552857142857143,0.04008610619679155,490,0.0018109056872750164
-190000.0,0.03332857142857143,0.03242250789813935,490,0.0014646996058988414
-189000.0,0.03201020408163265,0.030375325963043234,490,0.0013722173530466312
-188000.0,0.03905714285714286,0.04808135573084597,490,0.0021720942442609013
-187000.0,0.03846122448979592,0.036385286675139974,490,0.001643719703023105
-186000.0,0.04008163265306123,0.041455885703922446,490,0.0018727860177715377
-185000.0,0.0415734693877551,0.041118758005591234,490,0.0018575561407850123
-184000.0,0.03786122448979592,0.035358362954305396,490,0.0015973280181503598
-183000.0,0.033987755102040815,0.03142849600288403,490,0.0014197947257515908
-182000.0,0.0472795918367347,0.050533042014224566,490,0.0022828501408847495
-181000.0,0.03193877551020408,0.03400114767897305,490,0.0015360152817900344
-180000.0,0.04376122448979592,0.04811419322299401,490,0.0021735776909442687
-179000.0,0.03580408163265306,0.038677556250871575,490,0.0017472738868862432
-178000.0,0.04028367346938776,0.042584538064696066,490,0.0019237733341511195
-177000.0,0.0523469387755102,0.05055344052072962,490,0.0022837716514764886
-176000.0,0.041863265306122444,0.04753218345241039,490,0.00214728516957975
-175000.0,0.04093877551020408,0.03825931762330094,490,0.0017283797916207275
-174000.0,0.028510204081632653,0.026596678951451982,490,0.0012015154811835307
-173000.0,0.046714285714285715,0.05174497001922398,490,0.002337599467398208
-172000.0,0.037816326530612246,0.040468510553221836,490,0.0018281809551820246
-171000.0,0.038095918367346944,0.03845046987506075,490,0.0017370151701268835
-170000.0,0.023946938775510206,0.029277622561245987,490,0.0013226281681181415
-169000.0,0.028914285714285712,0.02823203593014037,490,0.0012753933788993415
-168000.0,0.043442857142857144,0.04582144817085597,490,0.0020700020272465865
-167000.0,0.035800000000000005,0.03848746642187091,490,0.001738686503748043
-166000.0,0.03975510204081633,0.04841611158944414,490,0.0021872169724502654
-165000.0,0.037622448979591834,0.04573474586870803,490,0.0020660852164870497
-164000.0,0.03295918367346939,0.0381373897679135,490,0.0017228716525743858
-163000.0,0.038963265306122444,0.03940319967636123,490,0.0017800551153673004
-162000.0,0.050114285714285715,0.05719105854864123,490,0.002583628668710714
-161000.0,0.03237551020408164,0.033384079147652186,490,0.0015081389670559076
-160000.0,0.030722448979591838,0.0355872801045216,490,0.0016076694408669041
-159000.0,0.033275510204081635,0.03427656690955516,490,0.0015484574543621857
-158000.0,0.04921020408163265,0.0496040219727018,490,0.0022408812934110903
-157000.0,0.03901020408163265,0.03490340011269057,490,0.0015767748920039986
-156000.0,0.04204285714285714,0.05187897076236153,490,0.0023436530039192055
-155000.0,0.031195918367346937,0.034910378738040156,490,0.0015770901541617365
-154000.0,0.03004489795918367,0.03688546946090737,490,0.0016663156580150054
-153000.0,0.0336247619047619,0.037905292740447245,525,0.0016543226021196152
-152000.0,0.046958095238095236,0.048568105131450365,525,0.0021196858869089947
-151000.0,0.06561904761904762,0.05234580791201403,525,0.002284558353051644
-150000.0,0.0649875,0.061794669987138194,560,0.002611301412958721
-149000.0,0.06638214285714286,0.06558649973202876,560,0.0027715354650637413
-148000.0,0.07889642857142858,0.07390628878590641,560,0.0031231107209301625
-147000.0,0.08387857142857143,0.0844849039966447,560,0.003570138803654726
-146000.0,0.08741964285714285,0.08564571514228586,560,0.003619192027588472
-145000.0,0.08842142857142857,0.08318256472890581,560,0.003515104924993249
-144000.0,0.07925535714285714,0.08486249515510921,560,0.003586094942360934
-143000.0,0.051126785714285715,0.05154441262305016,560,0.002178148981792655
-142000.0,0.07681964285714285,0.08009594854322274,560,0.0033846715848910515
-141000.0,0.06875892857142858,0.05725757725136593,560,0.002419574251471932
-140000.0,0.07012857142857143,0.06990674522796053,560,0.002954099158181663
-139000.0,0.06259285714285714,0.052663123720978734,560,0.002225423154003972
-138000.0,0.06023749999999999,0.04127709523736315,560,0.0017442756331345827
-137000.0,0.06625,0.053667314818102566,560,0.0022678579729187073
-136000.0,0.05954642857142858,0.05250161924169822,560,0.0022185983441128905
-135000.0,0.05532678571428572,0.0420249776272324,560,0.0017758794323263093
-134000.0,0.054853571428571425,0.04273536307728418,560,0.001805898696606734
-133000.0,0.07173571428571428,0.048324352940783515,560,0.0020420766247452845
-132000.0,0.05020178571428571,0.04772802715817994,560,0.002016877261126698
-131000.0,0.05587321428571429,0.05072822105921275,560,0.0021436585931501194
-130000.0,0.06486428571428571,0.052017811826842036,560,0.002198153749356145
-129000.0,0.051439285714285715,0.04118721026352846,560,0.0017404772997309552
-128000.0,0.0669125,0.05266963755367772,560,0.002225698413674979
-127000.0,0.05074107142857143,0.04752394096516747,560,0.0020082530454089064
-126000.0,0.06544107142857143,0.05611204698085156,560,0.0023711667623696553
-125000.0,0.059187500000000004,0.053574272796973264,560,0.002263926229917409
-124000.0,0.060750000000000005,0.06773785363991391,560,0.0028624467604975393
-123000.0,0.060958928571428574,0.04306940056928344,560,0.0018200143569868346
-122000.0,0.064025,0.05271650391794726,560,0.002227678879033282
-121000.0,0.06623928571428572,0.05887605512523435,560,0.002487967424536125
-120000.0,0.06120178571428572,0.045010199563921674,560,0.0019020280833814012
-119000.0,0.06586607142857143,0.058252257480147104,560,0.002461607162844369
-118000.0,0.05754642857142857,0.05512757675506667,560,0.002329565302370873
-117000.0,0.05124107142857143,0.055192206926965234,560,0.0023322964256090686
-116000.0,0.056475000000000004,0.05734426136301804,560,0.0024232373237609386
-115000.0,0.05373214285714286,0.04425034128464794,560,0.0018699182104954571
-114000.0,0.06606428571428571,0.048689474343356326,560,0.0020575058200891275
-113000.0,0.05486964285714286,0.04100258475923694,560,0.0017326754482067865
-112000.0,0.0792,0.06110151089190599,560,0.0025820100950317572
-111000.0,0.05249821428571429,0.030769789746232346,560,0.0013002609360565074
-110000.0,0.0694125,0.05291782728479909,560,0.0022361863440368366
-109000.0,0.07631071428571429,0.07328658104947863,560,0.0030969232894236566
-108000.0,0.07275178571428571,0.06721538416169391,560,0.0028403683953733675
-107000.0,0.058944642857142855,0.06333488928094849,560,0.002676387557427657
-106000.0,0.0792375,0.06331257343042399,560,0.002675444540626723
-105000.0,0.08269285714285714,0.061432033671797795,560,0.00259597723171727
-104000.0,0.0647625,0.04005969187647259,560,0.0016928309516257103
-103000.0,0.07206607142857142,0.05182277759749812,560,0.0021899120489187593
